DepCode;age_group;Year;p_FIRESP
69;2-4;2017;0,864055299539170485
69;2-4;2018;0,876947040498442409
69;2-4;2019;0,849056603773584939
69;2-4;2020;0,884543761638733717
69;2-4;2021;0,899159663865546244
69;2-4;2022;0,873035066505441382
69;2-4;2023;0,872865275142315045
69;2-4;2024;0,886164623467600721
69;2-4;2025;0,873076923076923084
69;5-17;2016;0,854054054054054101
69;5-17;2017;0,876865671641791078
69;5-17;2018;0,870103092783505172
69;5-17;2019;0,860940695296523506
69;5-17;2020;0,881278538812785395
69;5-17;2021;0,885826771653543288
69;5-17;2022;0,898169336384439410
69;5-17;2023;0,876373626373626369
69;5-17;2024;0,884484711211778074
69;5-17;2025;0,908396946564885455
69;18-64;2016;0,912601626016260159
69;18-64;2017;0,863751051303616513
69;18-64;2018;0,868796736913664214
69;18-64;2019;0,879668049792531104
69;18-64;2020;0,885704419889502770
69;18-64;2021;0,896131805157593164
69;18-64;2022;0,867450122984421923
69;18-64;2023;0,885989010989010950
69;18-64;2024;0,882854578096947895
69;18-64;2025;0,890946502057613166
69;65-79;2016;0,858620689655172464
69;65-79;2017;0,887767969735182905
69;65-79;2018;0,892641737032569327
69;65-79;2019;0,899871630295250302
69;65-79;2020;0,902972027972028024
69;65-79;2021;0,884765625000000000
69;65-79;2022;0,877314814814814770
69;65-79;2023;0,888978278358809382
69;65-79;2024;0,876386687797147346
69;65-79;2025;0,842892768079800514
69;80+;2016;0,938247011952191290
69;80+;2017;0,917798427448177301
69;80+;2018;0,910593538692712201
69;80+;2019;0,921695402298850608
69;80+;2020;0,926074498567335258
69;80+;2021;0,906602254428341414
69;80+;2022;0,920511826289259427
69;80+;2023;0,916705016106764803
69;80+;2024;0,907433380084151420
69;80+;2025;0,893750000000000044
70;0-1;2024;0,000390930414386239
70;2-4;2017;0,002304147465437788
70;18-64;2020;0,000690607734806630
70;18-64;2021;0,000358166189111748
71;0-1;2016;0,007751937984496124
71;0-1;2017;0,001833180568285976
71;0-1;2018;0,001579778830963665
71;0-1;2019;0,000390930414386239
71;0-1;2020;0,002183406113537118
71;0-1;2021;0,002298095863427446
71;0-1;2022;0,000567859170925610
71;0-1;2024;0,000781860828772478
71;0-1;2025;0,001245330012453300
71;2-4;2017;0,002304147465437788
71;2-4;2018;0,001557632398753894
71;2-4;2019;0,001715265866209262
71;2-4;2020;0,001862197392923650
71;2-4;2021;0,004201680672268907
71;2-4;2022;0,002418379685610641
71;2-4;2025;0,003846153846153846
71;5-17;2017;0,003731343283582089
71;5-17;2018;0,008247422680412371
71;5-17;2020;0,003044140030441400
71;5-17;2021;0,003937007874015748
71;5-17;2022;0,002288329519450801
71;5-17;2023;0,004120879120879121
71;5-17;2024;0,001132502831257078
71;18-64;2017;0,003364171572750210
71;18-64;2018;0,002719238613188307
71;18-64;2019;0,005809128630705394
71;18-64;2020;0,000690607734806630
71;18-64;2021;0,001790830945558739
71;18-64;2022;0,001639792292976223
71;18-64;2023;0,002747252747252747
71;18-64;2024;0,003590664272890485
71;18-64;2025;0,001028806584362140
71;65-79;2016;0,003448275862068965
71;65-79;2017;0,003783102143757881
71;65-79;2018;0,001206272617611580
71;65-79;2019;0,001283697047496791
71;65-79;2020;0,001748251748251748
71;65-79;2021;0,002929687500000000
71;65-79;2022;0,004050925925925926
71;65-79;2023;0,001609010458567981
71;65-79;2024;0,002377179080824089
71;65-79;2025;0,002493765586034913
71;80+;2016;0,001992031872509960
71;80+;2017;0,001429592566118656
71;80+;2018;0,003005259203606311
71;80+;2019;0,000718390804597701
71;80+;2020;0,000573065902578797
71;80+;2021;0,000805152979066023
71;80+;2022;0,001550988755331524
71;80+;2023;0,000460193281178095
71;80+;2025;0,002500000000000000
72;0-1;2019;0,000390930414386239
72;18-64;2018;0,000679809653297077
73;0-1;2016;0,000861326442721792
73;0-1;2017;0,001374885426214482
73;0-1;2018;0,000789889415481833
73;0-1;2019;0,000781860828772478
73;0-1;2021;0,000656598818122127
73;0-1;2022;0,000283929585462805
73;0-1;2023;0,000388500388500389
73;0-1;2024;0,000390930414386239
73;2-4;2019;0,001715265866209262
73;2-4;2022;0,001209189842805320
73;2-4;2024;0,003502626970227671
73;5-17;2018;0,004123711340206186
73;5-17;2019;0,002044989775051125
73;5-17;2020;0,003044140030441400
73;5-17;2022;0,002288329519450801
73;18-64;2016;0,002032520325203252
73;18-64;2017;0,001682085786375105
73;18-64;2018;0,000679809653297077
73;18-64;2020;0,000690607734806630
73;18-64;2021;0,001074498567335244
73;18-64;2022;0,001639792292976223
73;18-64;2023;0,001831501831501832
73;18-64;2024;0,002692998204667864
73;18-64;2025;0,001028806584362140
73;65-79;2017;0,001261034047919294
73;65-79;2019;0,001283697047496791
73;65-79;2020;0,001748251748251748
73;65-79;2021;0,000976562500000000
73;80+;2021;0,001610305958132045
73;80+;2022;0,000387747188832881
73;80+;2023;0,001380579843534284
73;80+;2024;0,000467508181393174
74;0-1;2016;0,000861326442721792
74;0-1;2017;0,003208065994500459
74;0-1;2018;0,001974723538704581
74;0-1;2019;0,003909304143862392
74;0-1;2020;0,002183406113537118
74;0-1;2021;0,001969796454366382
74;0-1;2022;0,000851788756388416
74;0-1;2023;0,000777000777000777
74;0-1;2024;0,001563721657544957
74;2-4;2017;0,004608294930875576
74;2-4;2018;0,003115264797507788
74;2-4;2022;0,007255139056831923
74;2-4;2023;0,001897533206831120
74;2-4;2024;0,001751313485113835
74;5-17;2018;0,002061855670103093
74;5-17;2019;0,002044989775051125
74;5-17;2020;0,001522070015220700
74;5-17;2022;0,003432494279176201
74;5-17;2024;0,002265005662514156
74;18-64;2016;0,004065040650406504
74;18-64;2017;0,002523128679562658
74;18-64;2018;0,003399048266485384
74;18-64;2019;0,000829875518672199
74;18-64;2020;0,001035911602209945
74;18-64;2021;0,001432664756446991
74;18-64;2022;0,001913091008472260
74;18-64;2023;0,001373626373626374
74;18-64;2024;0,002244165170556553
74;18-64;2025;0,004115226337448560
74;65-79;2017;0,001261034047919294
74;65-79;2019;0,001283697047496791
74;65-79;2021;0,000976562500000000
74;65-79;2022;0,001736111111111111
74;65-79;2023;0,000804505229283990
74;65-79;2024;0,000792393026941363
74;80+;2017;0,000714796283059328
74;80+;2022;0,000387747188832881
74;80+;2023;0,000460193281178095
74;80+;2024;0,000467508181393174
75;0-1;2016;0,000861326442721792
75;0-1;2017;0,001833180568285976
75;0-1;2018;0,002764612954186414
75;0-1;2019;0,002736512900703675
75;0-1;2020;0,000727802037845706
75;0-1;2021;0,001641497045305319
75;0-1;2022;0,000567859170925610
75;0-1;2023;0,001942501942501943
75;0-1;2024;0,001954652071931196
75;0-1;2025;0,001245330012453300
75;2-4;2017;0,002304147465437788
75;2-4;2018;0,001557632398753894
75;2-4;2023;0,001897533206831120
75;2-4;2024;0,001751313485113835
75;2-4;2025;0,003846153846153846
75;5-17;2017;0,003731343283582089
75;5-17;2018;0,002061855670103093
75;5-17;2024;0,001132502831257078
75;18-64;2017;0,001682085786375105
75;18-64;2018;0,002719238613188307
75;18-64;2019;0,001659751037344398
75;18-64;2020;0,000690607734806630
75;18-64;2021;0,000358166189111748
75;18-64;2022;0,002459688439464335
75;18-64;2024;0,000897666068222621
75;18-64;2025;0,002057613168724280
75;65-79;2019;0,001283697047496791
75;65-79;2021;0,000976562500000000
75;65-79;2022;0,000578703703703704
75;80+;2017;0,000714796283059328
75;80+;2019;0,000718390804597701
75;80+;2020;0,001146131805157593
75;80+;2022;0,000387747188832881
75;80+;2024;0,000467508181393174
75;80+;2025;0,001250000000000000
76;0-1;2018;0,000394944707740916
76;0-1;2023;0,001165501165501166
76;0-1;2024;0,000390930414386239
76;2-4;2020;0,001862197392923650
76;5-17;2023;0,001373626373626374
76;18-64;2018;0,000679809653297077
76;18-64;2022;0,000273298715496037
76;18-64;2024;0,000448833034111311
76;18-64;2025;0,001028806584362140
76;65-79;2017;0,001261034047919294
76;65-79;2022;0,000578703703703704
76;65-79;2023;0,000804505229283990
77;0-1;2016;0,000861326442721792
77;0-1;2018;0,000394944707740916
77;0-1;2019;0,000781860828772478
77;0-1;2021;0,000328299409061064
77;0-1;2022;0,000283929585462805
77;0-1;2023;0,000388500388500389
77;0-1;2025;0,001245330012453300
77;5-17;2024;0,001132502831257078
77;18-64;2017;0,000841042893187553
77;18-64;2022;0,000546597430992074
77;65-79;2017;0,001261034047919294
77;80+;2017;0,001429592566118656
77;80+;2023;0,000460193281178095
77;80+;2024;0,000467508181393174
78;0-1;2016;0,001722652885443583
78;0-1;2017;0,000458295142071494
78;0-1;2019;0,000781860828772478
78;0-1;2022;0,000851788756388416
78;0-1;2023;0,000388500388500389
78;2-4;2021;0,002100840336134454
78;2-4;2022;0,001209189842805320
78;5-17;2017;0,003731343283582089
78;18-64;2017;0,001682085786375105
78;18-64;2021;0,000358166189111748
78;18-64;2022;0,000546597430992074
78;18-64;2023;0,000915750915750916
78;18-64;2024;0,001795332136445242
78;80+;2017;0,000714796283059328
78;80+;2023;0,000460193281178095
79;0-1;2022;0,000283929585462805
79;5-17;2023;0,001373626373626374
79;18-64;2022;0,000273298715496037
80;65-79;2019;0,001283697047496791
81;0-1;2018;0,000394944707740916
81;0-1;2022;0,000283929585462805
81;0-1;2024;0,000390930414386239
81;5-17;2017;0,003731343283582089
81;18-64;2018;0,000679809653297077
81;80+;2018;0,000751314800901578
82;18-64;2020;0,000345303867403315
82;18-64;2022;0,000273298715496037
83;0-1;2016;0,000861326442721792
83;0-1;2017;0,000458295142071494
83;0-1;2018;0,000789889415481833
83;0-1;2019;0,000390930414386239
83;0-1;2022;0,000567859170925610
83;0-1;2023;0,000777000777000777
83;0-1;2024;0,001563721657544957
83;0-1;2025;0,001245330012453300
83;5-17;2023;0,001373626373626374
83;5-17;2024;0,002265005662514156
83;18-64;2017;0,000841042893187553
83;18-64;2020;0,000345303867403315
83;18-64;2021;0,001074498567335244
83;18-64;2022;0,000273298715496037
83;18-64;2023;0,000457875457875458
83;65-79;2019;0,002567394094993581
83;65-79;2020;0,000874125874125874
83;80+;2018;0,000751314800901578
83;80+;2022;0,000387747188832881
83;80+;2023;0,000460193281178095
84;0-1;2016;0,002583979328165375
84;0-1;2018;0,000789889415481833
84;0-1;2019;0,000781860828772478
84;0-1;2020;0,000727802037845706
84;0-1;2021;0,000656598818122127
84;0-1;2024;0,000390930414386239
84;2-4;2016;0,004444444444444444
84;2-4;2021;0,002100840336134454
84;2-4;2023;0,001897533206831120
84;5-17;2022;0,001144164759725400
84;18-64;2016;0,002032520325203252
84;18-64;2017;0,000841042893187553
84;18-64;2018;0,000679809653297077
84;18-64;2019;0,000829875518672199
84;18-64;2020;0,000345303867403315
84;18-64;2021;0,000358166189111748
84;18-64;2022;0,000819896146488112
84;18-64;2023;0,000457875457875458
84;65-79;2016;0,006896551724137931
84;65-79;2019;0,001283697047496791
84;65-79;2020;0,000874125874125874
84;65-79;2021;0,000976562500000000
84;65-79;2023;0,000804505229283990
85;0-1;2022;0,000283929585462805
85;0-1;2023;0,000388500388500389
85;2-4;2023;0,001897533206831120
85;18-64;2020;0,000345303867403315
85;65-79;2023;0,000804505229283990
86;0-1;2021;0,001641497045305319
86;0-1;2022;0,000851788756388416
86;0-1;2024;0,000390930414386239
86;2-4;2020;0,001862197392923650
86;5-17;2020;0,001522070015220700
87;0-1;2025;0,001245330012453300
87;18-64;2016;0,002032520325203252
87;18-64;2022;0,000273298715496037
87;18-64;2023;0,000457875457875458
87;65-79;2016;0,003448275862068965
88;0-1;2024;0,000390930414386239
88;18-64;2020;0,000345303867403315
88;18-64;2022;0,000273298715496037
89;0-1;2018;0,000394944707740916
89;0-1;2022;0,000283929585462805
89;18-64;2021;0,000358166189111748
89;18-64;2024;0,000448833034111311
89;65-79;2023;0,000804505229283990
89;80+;2019;0,000718390804597701
90;5-17;2022;0,001144164759725400
91;0-1;2018;0,000394944707740916
91;0-1;2019;0,000390930414386239
91;0-1;2020;0,000727802037845706
91;0-1;2021;0,000328299409061064
91;0-1;2022;0,000283929585462805
91;0-1;2024;0,000390930414386239
91;0-1;2025;0,001245330012453300
91;2-4;2021;0,002100840336134454
91;5-17;2018;0,002061855670103093
91;5-17;2024;0,001132502831257078
91;18-64;2021;0,000358166189111748
91;18-64;2022;0,000819896146488112
91;18-64;2023;0,000457875457875458
91;18-64;2024;0,000448833034111311
91;18-64;2025;0,002057613168724280
92;0-1;2016;0,001722652885443583
92;0-1;2017;0,000458295142071494
92;0-1;2018;0,002369668246445498
92;0-1;2019;0,000390930414386239
92;0-1;2021;0,001641497045305319
92;0-1;2022;0,000283929585462805
92;0-1;2023;0,001165501165501166
92;0-1;2024;0,000390930414386239
92;2-4;2024;0,001751313485113835
92;5-17;2018;0,002061855670103093
92;5-17;2020;0,001522070015220700
92;18-64;2016;0,002032520325203252
92;18-64;2018;0,000679809653297077
92;18-64;2019;0,002489626556016597
92;18-64;2020;0,001381215469613260
92;18-64;2021;0,000358166189111748
92;18-64;2022;0,000546597430992074
92;18-64;2023;0,000457875457875458
92;18-64;2024;0,000897666068222621
92;65-79;2022;0,000578703703703704
92;65-79;2025;0,002493765586034913
92;80+;2018;0,000751314800901578
92;80+;2024;0,000467508181393174
92;80+;2025;0,001250000000000000
93;0-1;2016;0,000861326442721792
93;0-1;2017;0,000458295142071494
93;0-1;2018;0,001184834123222749
93;0-1;2019;0,001172791243158718
93;0-1;2021;0,000328299409061064
93;0-1;2022;0,000283929585462805
93;0-1;2024;0,001954652071931196
93;0-1;2025;0,003735990037359901
93;2-4;2018;0,001557632398753894
93;2-4;2019;0,003430531732418525
93;2-4;2023;0,001897533206831120
93;5-17;2019;0,002044989775051125
93;5-17;2020;0,001522070015220700
93;5-17;2021;0,003937007874015748
93;18-64;2018;0,000679809653297077
93;18-64;2019;0,000829875518672199
93;18-64;2020;0,001035911602209945
93;18-64;2021;0,001074498567335244
93;18-64;2022;0,001093194861984149
93;18-64;2023;0,001831501831501832
93;18-64;2024;0,001795332136445242
93;65-79;2022;0,000578703703703704
94;0-1;2018;0,001184834123222749
94;0-1;2019;0,000390930414386239
94;0-1;2021;0,000656598818122127
94;0-1;2022;0,000567859170925610
94;0-1;2023;0,000777000777000777
94;0-1;2024;0,001172791243158718
94;0-1;2025;0,001245330012453300
94;2-4;2017;0,002304147465437788
94;2-4;2019;0,001715265866209262
94;5-17;2016;0,005405405405405406
94;5-17;2019;0,002044989775051125
94;18-64;2017;0,000841042893187553
94;18-64;2020;0,000690607734806630
94;18-64;2021;0,001074498567335244
94;18-64;2022;0,000273298715496037
94;65-79;2021;0,000976562500000000
94;80+;2023;0,000460193281178095
95;0-1;2016;0,001722652885443583
95;0-1;2019;0,000781860828772478
95;0-1;2020;0,000727802037845706
95;0-1;2021;0,001313197636244255
95;0-1;2022;0,000851788756388416
95;0-1;2024;0,000390930414386239
95;0-1;2025;0,001245330012453300
95;5-17;2023;0,002747252747252747
95;18-64;2021;0,000358166189111748
95;18-64;2022;0,000819896146488112
95;18-64;2023;0,000457875457875458
95;18-64;2024;0,001346499102333932
95;18-64;2025;0,001028806584362140
95;65-79;2020;0,000874125874125874
95;65-79;2021;0,000976562500000000
95;80+;2017;0,000714796283059328
95;80+;2022;0,000387747188832881
97;0-1;2018;0,000394944707740916
97;0-1;2019;0,000390930414386239
97;0-1;2023;0,000388500388500389
97;0-1;2024;0,000781860828772478
97;2-4;2022;0,001209189842805320
97;2-4;2024;0,001751313485113835
97;5-17;2022;0,001144164759725400
97;5-17;2023;0,001373626373626374
97;18-64;2017;0,000841042893187553
97;18-64;2018;0,000679809653297077
97;18-64;2019;0,000829875518672199
97;18-64;2020;0,001035911602209945
97;18-64;2021;0,000358166189111748
97;18-64;2022;0,000546597430992074
97;18-64;2023;0,000457875457875458
97;18-64;2024;0,000448833034111311
97;65-79;2017;0,001261034047919294
97;65-79;2018;0,001206272617611580
97;65-79;2022;0,000578703703703704
97;65-79;2023;0,000804505229283990
97;65-79;2024;0,002377179080824089
97;65-79;2025;0,002493765586034913
98;0-1;2021;0,000984898227183191
98;18-64;2022;0,000273298715496037
98;18-64;2024;0,000448833034111311
98;65-79;2018;0,002412545235223160
98;65-79;2025;0,002493765586034913
98;80+;2023;0,000460193281178095
99;0-1;2016;0,001722652885443583
99;0-1;2017;0,001833180568285976
99;0-1;2018;0,001184834123222749
99;0-1;2019;0,003518373729476153
99;0-1;2020;0,001455604075691412
99;0-1;2021;0,002298095863427446
99;0-1;2022;0,001987507098239636
99;0-1;2023;0,004273504273504274
99;0-1;2024;0,001563721657544957
99;0-1;2025;0,002490660024906600
99;2-4;2016;0,008888888888888889
99;2-4;2017;0,004608294930875576
99;2-4;2019;0,001715265866209262
99;2-4;2020;0,001862197392923650
99;2-4;2021;0,002100840336134454
99;2-4;2022;0,002418379685610641
99;2-4;2023;0,007590132827324478
99;2-4;2024;0,007005253940455342
99;2-4;2025;0,003846153846153846
99;5-17;2017;0,003731343283582089
99;5-17;2018;0,004123711340206186
99;5-17;2019;0,002044989775051125
99;5-17;2020;0,001522070015220700
99;5-17;2022;0,003432494279176201
99;5-17;2023;0,001373626373626374
99;5-17;2024;0,007927519818799546
99;18-64;2016;0,008130081300813009
99;18-64;2017;0,019343986543313711
99;18-64;2018;0,015635622025832768
99;18-64;2019;0,011618257261410789
99;18-64;2020;0,006560773480662983
99;18-64;2021;0,004297994269340974
99;18-64;2022;0,007925662749385078
99;18-64;2023;0,008241758241758242
99;18-64;2024;0,009874326750448833
99;18-64;2025;0,014403292181069959
99;65-79;2016;0,010344827586206896
99;65-79;2017;0,011349306431273645
99;65-79;2018;0,013268998793727383
99;65-79;2019;0,010269576379974325
99;65-79;2020;0,001748251748251748
99;65-79;2021;0,000976562500000000
99;65-79;2022;0,006944444444444444
99;65-79;2023;0,008045052292839904
99;65-79;2024;0,007131537242472267
99;65-79;2025;0,007481296758104738
99;80+;2016;0,001992031872509960
99;80+;2017;0,002144388849177984
99;80+;2018;0,000751314800901578
99;80+;2019;0,001436781609195402
99;80+;2021;0,000805152979066023
99;80+;2022;0,001163241566498643
99;80+;2023;0,001380579843534284
99;80+;2024;0,001870032725572698
99;80+;2025;0,003750000000000000
