"annee";"CP_clean";"age_class";"N_RPU";"N_HCL";"part_HCL"
2021;"28100";"(79,Inf]";"2";"0";0
2021;"28100";NA;"0";"0";NA
2021;"28110";"[0,1]";"0";"0";NA
2021;"28110";"(1,4]";"0";"0";NA
2021;"28110";"(4,17]";"0";"0";NA
2021;"28110";"(17,64]";"Anonymisé";"1-4";0.125
2021;"28110";"(64,79]";"2";"0";0
2021;"28110";"(79,Inf]";"0";"0";NA
2021;"28110";NA;"0";"0";NA
2021;"28130";"[0,1]";"0";"0";NA
2021;"28130";"(1,4]";"Anonymisé";"1-4";0.333333333333333
2021;"28130";"(4,17]";"6";"0";0
2021;"28130";"(17,64]";"9";"0";0
2021;"28130";"(64,79]";"1";"0";0
2021;"28130";"(79,Inf]";"0";"0";NA
2021;"28130";NA;"0";"0";NA
2021;"28140";"[0,1]";"0";"0";NA
2021;"28140";"(1,4]";"0";"0";NA
2021;"28140";"(4,17]";"0";"0";NA
2021;"28140";"(17,64]";"5";"0";0
2021;"28140";"(64,79]";"0";"0";NA
2021;"28140";"(79,Inf]";"0";"0";NA
2021;"28140";NA;"0";"0";NA
2021;"28150";"[0,1]";"0";"0";NA
2021;"28150";"(1,4]";"3";"0";0
2021;"28150";"(4,17]";"0";"0";NA
2021;"28150";"(17,64]";"4";"0";0
2021;"28150";"(64,79]";"2";"0";0
2021;"28150";"(79,Inf]";"0";"0";NA
2021;"28150";NA;"0";"0";NA
2021;"28160";"[0,1]";"0";"0";NA
2021;"28160";"(1,4]";"1";"0";0
2021;"28160";"(4,17]";"0";"0";NA
2021;"28160";"(17,64]";"5";"0";0
2021;"28160";"(64,79]";"3";"0";0
2021;"28160";"(79,Inf]";"0";"0";NA
2021;"28160";NA;"0";"0";NA
2021;"28170";"[0,1]";"0";"0";NA
2021;"28170";"(1,4]";"2";"0";0
2021;"28170";"(4,17]";"0";"0";NA
2021;"28170";"(17,64]";"3";"0";0
2021;"28170";"(64,79]";"2";"0";0
2021;"28170";"(79,Inf]";"0";"0";NA
2021;"28170";NA;"0";"0";NA
2021;"28190";"[0,1]";"0";"0";NA
2021;"28190";"(1,4]";"0";"0";NA
2021;"28190";"(4,17]";"2";"0";0
2021;"28190";"(17,64]";"Anonymisé";"1-4";0.125
2021;"28190";"(64,79]";"4";"0";0
2021;"28190";"(79,Inf]";"0";"0";NA
2021;"28190";NA;"0";"0";NA
2021;"28200";"[0,1]";"1";"0";0
2021;"28200";"(1,4]";"0";"0";NA
2021;"28200";"(4,17]";"1";"0";0
2021;"28200";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2021;"28200";"(64,79]";"1";"0";0
2021;"28200";"(79,Inf]";"0";"0";NA
2021;"28200";NA;"0";"0";NA
2021;"28210";"[0,1]";"1";"0";0
2021;"28210";"(1,4]";"0";"0";NA
2021;"28210";"(4,17]";"7";"0";0
2021;"28210";"(17,64]";"Anonymisé";"1-4";0.1
2021;"28210";"(64,79]";"4";"0";0
2021;"28210";"(79,Inf]";"1";"0";0
2021;"28210";NA;"0";"0";NA
2021;"28220";"[0,1]";"0";"0";NA
2021;"28220";"(1,4]";"0";"0";NA
2021;"28220";"(4,17]";"0";"0";NA
2021;"28220";"(17,64]";"2";"0";0
2021;"28220";"(64,79]";"2";"0";0
2021;"28220";"(79,Inf]";"0";"0";NA
2021;"28220";NA;"0";"0";NA
2021;"28230";"[0,1]";"1";"0";0
2021;"28230";"(1,4]";"0";"0";NA
2021;"28230";"(4,17]";"1";"0";0
2021;"28230";"(17,64]";"5";"0";0
2021;"28230";"(64,79]";"1";"0";0
2021;"28230";"(79,Inf]";"1";"0";0
2021;"28230";NA;"0";"0";NA
2021;"28240";"[0,1]";"0";"0";NA
2021;"28240";"(1,4]";"0";"0";NA
2021;"28240";"(4,17]";"1";"0";0
2021;"28240";"(17,64]";"1";"0";0
2021;"28240";"(64,79]";"2";"0";0
2021;"28240";"(79,Inf]";"0";"0";NA
2021;"28240";NA;"0";"0";NA
2021;"28260";"[0,1]";"0";"0";NA
2021;"28260";"(1,4]";"0";"0";NA
2021;"28260";"(4,17]";"Anonymisé";"1-4";0.666666666666667
2021;"28260";"(17,64]";"4";"0";0
2021;"28260";"(64,79]";"4";"0";0
2021;"28260";"(79,Inf]";"0";"0";NA
2021;"28260";NA;"0";"0";NA
2021;"28290";"[0,1]";"0";"0";NA
2021;"28290";"(1,4]";"0";"0";NA
2021;"28290";"(4,17]";"0";"0";NA
2021;"28290";"(17,64]";"2";"0";0
2021;"28290";"(64,79]";"2";"0";0
2021;"28290";"(79,Inf]";"0";"0";NA
2021;"28290";NA;"0";"0";NA
2021;"28300";"[0,1]";"Anonymisé";"1-4";0.5
2021;"28300";"(1,4]";"6";"0";0
2021;"28300";"(4,17]";"4";"0";0
2021;"28300";"(17,64]";"Anonymisé";"1-4";0.05
2021;"28300";"(64,79]";"9";"0";0
2021;"28300";"(79,Inf]";"1";"0";0
2021;"28300";NA;"0";"0";NA
2021;"28310";"[0,1]";"1";"0";0
2021;"28310";"(1,4]";"0";"0";NA
2021;"28310";"(4,17]";"6";"0";0
2021;"28310";"(17,64]";"6";"0";0
2021;"28310";"(64,79]";"3";"0";0
2021;"28310";"(79,Inf]";"1";"0";0
2021;"28310";NA;"0";"0";NA
2021;"28350";"[0,1]";"0";"0";NA
2021;"28350";"(1,4]";"0";"0";NA
2021;"28350";"(4,17]";"0";"0";NA
2021;"28350";"(17,64]";"2";"0";0
2021;"28350";"(64,79]";"0";"0";NA
2021;"28350";"(79,Inf]";"0";"0";NA
2021;"28350";NA;"0";"0";NA
2021;"28380";"[0,1]";"0";"0";NA
2021;"28380";"(1,4]";"0";"0";NA
2021;"28380";"(4,17]";"0";"0";NA
2021;"28380";"(17,64]";"5";"0";0
2021;"28380";"(64,79]";"0";"0";NA
2021;"28380";"(79,Inf]";"0";"0";NA
2021;"28380";NA;"0";"0";NA
2021;"28400";"[0,1]";"0";"0";NA
2021;"28400";"(1,4]";"0";"0";NA
2021;"28400";"(4,17]";"2";"0";0
2021;"28400";"(17,64]";"6";"0";0
2021;"28400";"(64,79]";"1";"0";0
2021;"28400";"(79,Inf]";"2";"0";0
2021;"28400";NA;"0";"0";NA
2021;"28410";"[0,1]";"0";"0";NA
2021;"28410";"(1,4]";"0";"0";NA
2021;"28410";"(4,17]";"2";"0";0
2021;"28410";"(17,64]";"Anonymisé";"1-4";0.1
2021;"28410";"(64,79]";"5";"0";0
2021;"28410";"(79,Inf]";"0";"0";NA
2021;"28410";NA;"0";"0";NA
2021;"28480";"[0,1]";"0";"0";NA
2021;"28480";"(1,4]";"0";"0";NA
2021;"28480";"(4,17]";"0";"0";NA
2021;"28480";"(17,64]";"6";"0";0
2021;"28480";"(64,79]";"0";"0";NA
2021;"28480";"(79,Inf]";"0";"0";NA
2021;"28480";NA;"0";"0";NA
2021;"28500";"[0,1]";"0";"0";NA
2021;"28500";"(1,4]";"4";"0";0
2021;"28500";"(4,17]";"1";"0";0
2021;"28500";"(17,64]";"Anonymisé";"1-4";0.25
2021;"28500";"(64,79]";"Anonymisé";"1-4";0.5
2021;"28500";"(79,Inf]";"1";"0";0
2021;"28500";NA;"0";"0";NA
2021;"28600";"[0,1]";"0";"0";NA
2021;"28600";"(1,4]";"0";"0";NA
2021;"28600";"(4,17]";"2";"0";0
2021;"28600";"(17,64]";"6";"0";0
2021;"28600";"(64,79]";"Anonymisé";"1-4";0.333333333333333
2021;"28600";"(79,Inf]";"1";"0";0
2021;"28600";NA;"0";"0";NA
2021;"28630";"[0,1]";"2";"0";0
2021;"28630";"(1,4]";"0";"0";NA
2021;"28630";"(4,17]";"Anonymisé";"1-4";0.333333333333333
2021;"28630";"(17,64]";"9";"0";0
2021;"28630";"(64,79]";"1";"0";0
2021;"28630";"(79,Inf]";"0";"0";NA
2021;"28630";NA;"0";"0";NA
2021;"28700";"[0,1]";"1";"0";0
2021;"28700";"(1,4]";"3";"0";0
2021;"28700";"(4,17]";"2";"0";0
2021;"28700";"(17,64]";"16";"0";0
2021;"28700";"(64,79]";"4";"0";0
2021;"28700";"(79,Inf]";"0";"0";NA
2021;"28700";NA;"0";"0";NA
2021;"29000";"[0,1]";"0";"0";NA
2021;"29000";"(1,4]";"1";"0";0
2021;"29000";"(4,17]";"5";"0";0
2021;"29000";"(17,64]";"Anonymisé";"1-4";0.0357142857142857
2021;"29000";"(64,79]";"Anonymisé";"1-4";0.25
2021;"29000";"(79,Inf]";"0";"0";NA
2021;"29000";NA;"0";"0";NA
2021;"29100";"[0,1]";"0";"0";NA
2021;"29100";"(1,4]";"0";"0";NA
2021;"29100";"(4,17]";"2";"0";0
2021;"29100";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2021;"29100";"(64,79]";"2";"0";0
2021;"29100";"(79,Inf]";"0";"0";NA
2021;"29100";NA;"0";"0";NA
2021;"29120";"[0,1]";"1";"0";0
2021;"29120";"(1,4]";"0";"0";NA
2021;"29120";"(4,17]";"3";"0";0
2021;"29120";"(17,64]";"6";"0";0
2021;"29120";"(64,79]";"4";"0";0
2021;"29120";"(79,Inf]";"0";"0";NA
2021;"29120";NA;"0";"0";NA
2021;"29150";"[0,1]";"Anonymisé";"1-4";1
2021;"29150";"(1,4]";"1";"0";0
2021;"29150";"(4,17]";"1";"0";0
2021;"29150";"(17,64]";"2";"0";0
2021;"29150";"(64,79]";"0";"0";NA
2021;"29150";"(79,Inf]";"0";"0";NA
2021;"29150";NA;"0";"0";NA
2021;"29160";"[0,1]";"0";"0";NA
2021;"29160";"(1,4]";"0";"0";NA
2021;"29160";"(4,17]";"0";"0";NA
2021;"29160";"(17,64]";"7";"0";0
2021;"29160";"(64,79]";"0";"0";NA
2021;"29160";"(79,Inf]";"0";"0";NA
2021;"29160";NA;"0";"0";NA
2021;"29170";"[0,1]";"1";"0";0
2021;"29170";"(1,4]";"Anonymisé";"1-4";0.333333333333333
2021;"29170";"(4,17]";"0";"0";NA
2021;"29170";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2021;"29170";"(64,79]";"2";"0";0
2021;"29170";"(79,Inf]";"0";"0";NA
2021;"29170";NA;"0";"0";NA
2021;"29180";"[0,1]";"0";"0";NA
2021;"29180";"(1,4]";"0";"0";NA
2021;"29180";"(4,17]";"2";"0";0
2021;"29180";"(17,64]";"3";"0";0
2021;"29180";"(64,79]";"1";"0";0
2021;"29180";"(79,Inf]";"0";"0";NA
2021;"29180";NA;"0";"0";NA
2021;"29190";"[0,1]";"0";"0";NA
2021;"29190";"(1,4]";"Anonymisé";"1-4";1
2021;"29190";"(4,17]";"Anonymisé";"1-4";0.25
2021;"29190";"(17,64]";"3";"0";0
2021;"29190";"(64,79]";"1";"0";0
2021;"29190";"(79,Inf]";"0";"0";NA
2021;"29190";NA;"0";"0";NA
2021;"29200";"[0,1]";"Anonymisé";"1-4";0.75
2021;"29200";"(1,4]";"2";"0";0
2021;"29200";"(4,17]";"Anonymisé";"1-4";0.125
2021;"29200";"(17,64]";"56";"6";0.107142857142857
2021;"29200";"(64,79]";"5";"0";0
2021;"29200";"(79,Inf]";"3";"0";0
2021;"29200";NA;"0";"0";NA
2021;"29233";"[0,1]";"0";"0";NA
2021;"29233";"(1,4]";"0";"0";NA
2021;"29233";"(4,17]";"0";"0";NA
2021;"29233";"(17,64]";"0";"0";NA
2021;"29233";"(64,79]";"0";"0";NA
2021;"29233";"(79,Inf]";"0";"0";NA
2021;"29233";NA;"0";"0";NA
2021;"29242";"[0,1]";"0";"0";NA
2021;"29242";"(1,4]";"0";"0";NA
2021;"29242";"(4,17]";"Anonymisé";"1-4";0.333333333333333
2021;"29242";"(17,64]";"0";"0";NA
2021;"29242";"(64,79]";"1";"0";0
2021;"29242";"(79,Inf]";"0";"0";NA
2021;"29242";NA;"0";"0";NA
2021;"29250";"[0,1]";"1";"0";0
2021;"29250";"(1,4]";"0";"0";NA
2021;"29250";"(4,17]";"0";"0";NA
2021;"29250";"(17,64]";"3";"0";0
2021;"29250";"(64,79]";"0";"0";NA
2021;"29250";"(79,Inf]";"0";"0";NA
2021;"29250";NA;"0";"0";NA
2021;"29260";"[0,1]";"0";"0";NA
2021;"29260";"(1,4]";"0";"0";NA
2021;"29260";"(4,17]";"1";"0";0
2021;"29260";"(17,64]";"15";"0";0
2021;"29260";"(64,79]";"1";"0";0
2021;"29260";"(79,Inf]";"0";"0";NA
2021;"29260";NA;"0";"0";NA
2021;"29270";"[0,1]";"2";"0";0
2021;"29270";"(1,4]";"1";"0";0
2021;"29270";"(4,17]";"1";"0";0
2021;"29270";"(17,64]";"7";"0";0
2021;"29270";"(64,79]";"0";"0";NA
2021;"29270";"(79,Inf]";"0";"0";NA
2021;"29270";NA;"0";"0";NA
2021;"29280";"[0,1]";"1";"0";0
2021;"29280";"(1,4]";"1";"0";0
2021;"29280";"(4,17]";"Anonymisé";"1-4";1
2021;"29280";"(17,64]";"6";"0";0
2021;"29280";"(64,79]";"2";"0";0
2021;"29280";"(79,Inf]";"1";"0";0
2021;"29280";NA;"0";"0";NA
2021;"29290";"[0,1]";"0";"0";NA
2021;"29290";"(1,4]";"0";"0";NA
2021;"29290";"(4,17]";"0";"0";NA
2021;"29290";"(17,64]";"Anonymisé";"1-4";0.333333333333333
2021;"29290";"(64,79]";"1";"0";0
2021;"29290";"(79,Inf]";"0";"0";NA
2021;"29290";NA;"0";"0";NA
2021;"29340";"[0,1]";"0";"0";NA
2021;"29340";"(1,4]";"0";"0";NA
2021;"29340";"(4,17]";"1";"0";0
2021;"29340";"(17,64]";"4";"0";0
2021;"29340";"(64,79]";"1";"0";0
2021;"29340";"(79,Inf]";"0";"0";NA
2021;"29340";NA;"0";"0";NA
2021;"29350";"[0,1]";"0";"0";NA
2021;"29350";"(1,4]";"0";"0";NA
2021;"29350";"(4,17]";"0";"0";NA
2021;"29350";"(17,64]";"Anonymisé";"1-4";0.2
2021;"29350";"(64,79]";"0";"0";NA
2021;"29350";"(79,Inf]";"0";"0";NA
2021;"29350";NA;"0";"0";NA
2021;"29360";"[0,1]";"0";"0";NA
2021;"29360";"(1,4]";"0";"0";NA
2021;"29360";"(4,17]";"0";"0";NA
2021;"29360";"(17,64]";"3";"0";0
2021;"29360";"(64,79]";"0";"0";NA
2021;"29360";"(79,Inf]";"0";"0";NA
2021;"29360";NA;"0";"0";NA
2021;"29380";"[0,1]";"0";"0";NA
2021;"29380";"(1,4]";"1";"0";0
2021;"29380";"(4,17]";"0";"0";NA
2021;"29380";"(17,64]";"2";"0";0
2021;"29380";"(64,79]";"1";"0";0
2021;"29380";"(79,Inf]";"2";"0";0
2021;"29380";NA;"0";"0";NA
2021;"29400";"[0,1]";"0";"0";NA
2021;"29400";"(1,4]";"0";"0";NA
2021;"29400";"(4,17]";"2";"0";0
2021;"29400";"(17,64]";"9";"0";0
2021;"29400";"(64,79]";"3";"0";0
2021;"29400";"(79,Inf]";"0";"0";NA
2021;"29400";NA;"0";"0";NA
2021;"29430";"[0,1]";"0";"0";NA
2021;"29430";"(1,4]";"0";"0";NA
2021;"29430";"(4,17]";"0";"0";NA
2021;"29430";"(17,64]";"4";"0";0
2021;"29430";"(64,79]";"0";"0";NA
2021;"29430";"(79,Inf]";"0";"0";NA
2021;"29430";NA;"0";"0";NA
2021;"29460";"[0,1]";"1";"0";0
2021;"29460";"(1,4]";"1";"0";0
2021;"29460";"(4,17]";"1";"0";0
2021;"29460";"(17,64]";"5";"0";0
2021;"29460";"(64,79]";"1";"0";0
2021;"29460";"(79,Inf]";"2";"0";0
2021;"29460";NA;"0";"0";NA
2021;"29470";"[0,1]";"0";"0";NA
2021;"29470";"(1,4]";"1";"0";0
2021;"29470";"(4,17]";"3";"0";0
2021;"29470";"(17,64]";"7";"0";0
2021;"29470";"(64,79]";"2";"0";0
2021;"29470";"(79,Inf]";"0";"0";NA
2021;"29470";NA;"0";"0";NA
2021;"29480";"[0,1]";"0";"0";NA
2021;"29480";"(1,4]";"0";"0";NA
2021;"29480";"(4,17]";"5";"0";0
2021;"29480";"(17,64]";"4";"0";0
2021;"29480";"(64,79]";"0";"0";NA
2021;"29480";"(79,Inf]";"0";"0";NA
2021;"29480";NA;"0";"0";NA
2021;"29500";"[0,1]";"0";"0";NA
2021;"29500";"(1,4]";"0";"0";NA
2021;"29500";"(4,17]";"1";"0";0
2021;"29500";"(17,64]";"5";"0";0
2021;"29500";"(64,79]";"0";"0";NA
2021;"29500";"(79,Inf]";"0";"0";NA
2021;"29500";NA;"0";"0";NA
2021;"29510";"[0,1]";"0";"0";NA
2021;"29510";"(1,4]";"0";"0";NA
2021;"29510";"(4,17]";"3";"0";0
2021;"29510";"(17,64]";"12";"0";0
2021;"29510";"(64,79]";"0";"0";NA
2021;"29510";"(79,Inf]";"0";"0";NA
2021;"29510";NA;"0";"0";NA
2021;"29560";"[0,1]";"0";"0";NA
2021;"29560";"(1,4]";"0";"0";NA
2021;"29560";"(4,17]";"1";"0";0
2021;"29560";"(17,64]";"3";"0";0
2021;"29560";"(64,79]";"1";"0";0
2021;"29560";"(79,Inf]";"0";"0";NA
2021;"29560";NA;"0";"0";NA
2021;"29600";"[0,1]";"1";"0";0
2021;"29600";"(1,4]";"0";"0";NA
2021;"29600";"(4,17]";"1";"0";0
2021;"29600";"(17,64]";"12";"0";0
2021;"29600";"(64,79]";"2";"0";0
2021;"29600";"(79,Inf]";"1";"0";0
2021;"29600";NA;"0";"0";NA
2021;"29630";"[0,1]";"0";"0";NA
2021;"29630";"(1,4]";"0";"0";NA
2021;"29630";"(4,17]";"0";"0";NA
2021;"29630";"(17,64]";"3";"0";0
2021;"29630";"(64,79]";"0";"0";NA
2021;"29630";"(79,Inf]";"0";"0";NA
2021;"29630";NA;"0";"0";NA
2021;"29640";"[0,1]";"0";"0";NA
2021;"29640";"(1,4]";"0";"0";NA
2021;"29640";"(4,17]";"1";"0";0
2021;"29640";"(17,64]";"2";"0";0
2021;"29640";"(64,79]";"3";"0";0
2021;"29640";"(79,Inf]";"0";"0";NA
2021;"29640";NA;"0";"0";NA
2021;"29650";"[0,1]";"0";"0";NA
2021;"29650";"(1,4]";"0";"0";NA
2021;"29650";"(4,17]";"0";"0";NA
2021;"29650";"(17,64]";"Anonymisé";"1-4";0.333333333333333
2021;"29650";"(64,79]";"0";"0";NA
2021;"29650";"(79,Inf]";"0";"0";NA
2021;"29650";NA;"0";"0";NA
2021;"29670";"[0,1]";"0";"0";NA
2021;"29670";"(1,4]";"0";"0";NA
2021;"29670";"(4,17]";"0";"0";NA
2021;"29670";"(17,64]";"1";"0";0
2021;"29670";"(64,79]";"0";"0";NA
2021;"29670";"(79,Inf]";"0";"0";NA
2021;"29670";NA;"0";"0";NA
2021;"29690";"[0,1]";"0";"0";NA
2021;"29690";"(1,4]";"0";"0";NA
2021;"29690";"(4,17]";"1";"0";0
2021;"29690";"(17,64]";"Anonymisé";"1-4";0.333333333333333
2021;"29690";"(64,79]";"0";"0";NA
2021;"29690";"(79,Inf]";"0";"0";NA
2021;"29690";NA;"0";"0";NA
2021;"29700";"[0,1]";"0";"0";NA
2021;"29700";"(1,4]";"0";"0";NA
2021;"29700";"(4,17]";"0";"0";NA
2021;"29700";"(17,64]";"2";"0";0
2021;"29700";"(64,79]";"1";"0";0
2021;"29700";"(79,Inf]";"0";"0";NA
2021;"29700";NA;"0";"0";NA
2021;"29730";"[0,1]";"0";"0";NA
2021;"29730";"(1,4]";"0";"0";NA
2021;"29730";"(4,17]";"0";"0";NA
2021;"29730";"(17,64]";"2";"0";0
2021;"29730";"(64,79]";"1";"0";0
2021;"29730";"(79,Inf]";"0";"0";NA
2021;"29730";NA;"0";"0";NA
2021;"29740";"[0,1]";"0";"0";NA
2021;"29740";"(1,4]";"0";"0";NA
2021;"29740";"(4,17]";"3";"0";0
2021;"29740";"(17,64]";"1";"0";0
2021;"29740";"(64,79]";"2";"0";0
2021;"29740";"(79,Inf]";"1";"0";0
2021;"29740";NA;"0";"0";NA
2021;"29750";"[0,1]";"0";"0";NA
2021;"29750";"(1,4]";"0";"0";NA
2021;"29750";"(4,17]";"0";"0";NA
2021;"29750";"(17,64]";"1";"0";0
2021;"29750";"(64,79]";"2";"0";0
2021;"29750";"(79,Inf]";"0";"0";NA
2021;"29750";NA;"0";"0";NA
2021;"29760";"[0,1]";"0";"0";NA
2021;"29760";"(1,4]";"0";"0";NA
2021;"29760";"(4,17]";"0";"0";NA
2021;"29760";"(17,64]";"4";"0";0
2021;"29760";"(64,79]";"0";"0";NA
2021;"29760";"(79,Inf]";"1";"0";0
2021;"29760";NA;"0";"0";NA
2021;"29770";"[0,1]";"0";"0";NA
2021;"29770";"(1,4]";"0";"0";NA
2021;"29770";"(4,17]";"0";"0";NA
2021;"29770";"(17,64]";"0";"0";NA
2021;"29770";"(64,79]";"1";"0";0
2021;"29770";"(79,Inf]";"0";"0";NA
2021;"29770";NA;"0";"0";NA
2021;"29800";"[0,1]";"0";"0";NA
2021;"29800";"(1,4]";"3";"0";0
2021;"29800";"(4,17]";"3";"0";0
2021;"29800";"(17,64]";"Anonymisé";"1-4";0.0833333333333333
2021;"29800";"(64,79]";"0";"0";NA
2021;"29800";"(79,Inf]";"0";"0";NA
2021;"29800";NA;"0";"0";NA
2021;"29820";"[0,1]";"1";"0";0
2021;"29820";"(1,4]";"0";"0";NA
2021;"29820";"(4,17]";"1";"0";0
2021;"29820";"(17,64]";"2";"0";0
2021;"29820";"(64,79]";"0";"0";NA
2021;"29820";"(79,Inf]";"0";"0";NA
2021;"29820";NA;"0";"0";NA
2021;"29830";"[0,1]";"1";"0";0
2021;"29830";"(1,4]";"0";"0";NA
2021;"29830";"(4,17]";"1";"0";0
2021;"29830";"(17,64]";"1";"0";0
2021;"29830";"(64,79]";"0";"0";NA
2021;"29830";"(79,Inf]";"0";"0";NA
2021;"29830";NA;"0";"0";NA
2021;"29840";"[0,1]";"0";"0";NA
2021;"29840";"(1,4]";"0";"0";NA
2021;"29840";"(4,17]";"0";"0";NA
2021;"29840";"(17,64]";"1";"0";0
2021;"29840";"(64,79]";"0";"0";NA
2021;"29840";"(79,Inf]";"0";"0";NA
2021;"29840";NA;"0";"0";NA
2021;"29870";"[0,1]";"0";"0";NA
2021;"29870";"(1,4]";"0";"0";NA
2021;"29870";"(4,17]";"3";"0";0
2021;"29870";"(17,64]";"2";"0";0
2021;"29870";"(64,79]";"1";"0";0
2021;"29870";"(79,Inf]";"0";"0";NA
2021;"29870";NA;"0";"0";NA
2021;"29880";"[0,1]";"0";"0";NA
2021;"29880";"(1,4]";"0";"0";NA
2021;"29880";"(4,17]";"1";"0";0
2021;"29880";"(17,64]";"2";"0";0
2021;"29880";"(64,79]";"0";"0";NA
2021;"29880";"(79,Inf]";"0";"0";NA
2021;"29880";NA;"0";"0";NA
2021;"29900";"[0,1]";"1";"0";0
2021;"29900";"(1,4]";"1";"0";0
2021;"29900";"(4,17]";"1";"0";0
2021;"29900";"(17,64]";"9";"0";0
2021;"29900";"(64,79]";"2";"0";0
2021;"29900";"(79,Inf]";"0";"0";NA
2021;"29900";NA;"0";"0";NA
2021;"29930";"[0,1]";"0";"0";NA
2021;"29930";"(1,4]";"0";"0";NA
2021;"29930";"(4,17]";"0";"0";NA
2021;"29930";"(17,64]";"1";"0";0
2021;"29930";"(64,79]";"0";"0";NA
2021;"29930";"(79,Inf]";"0";"0";NA
2021;"29930";NA;"0";"0";NA
2021;"30000";"[0,1]";"Anonymisé";"1-4";0.2
2021;"30000";"(1,4]";"Anonymisé";"1-4";0.181818181818182
2021;"30000";"(4,17]";"Anonymisé";"1-4";0.0909090909090909
2021;"30000";"(17,64]";"140";"8";0.0571428571428571
2021;"30000";"(64,79]";"Anonymisé";"1-4";0.04
2021;"30000";"(79,Inf]";"Anonymisé";"1-4";0.0909090909090909
2021;"30000";NA;"0";"0";NA
2021;"30100";"[0,1]";"3";"0";0
2021;"30100";"(1,4]";"Anonymisé";"1-4";0.333333333333333
2021;"30100";"(4,17]";"Anonymisé";"1-4";0.25
2021;"30100";"(17,64]";"84";"8";0.0952380952380952
2021;"30100";"(64,79]";"Anonymisé";"1-4";0.0666666666666667
2021;"30100";"(79,Inf]";"Anonymisé";"1-4";0.333333333333333
2021;"30100";NA;"0";"0";NA
2021;"30110";"[0,1]";"5";"0";0
2021;"30110";"(1,4]";"2";"0";0
2021;"30110";"(4,17]";"3";"0";0
2021;"30110";"(17,64]";"Anonymisé";"1-4";0.117647058823529
2021;"30110";"(64,79]";"7";"0";0
2021;"30110";"(79,Inf]";"2";"0";0
2021;"30110";NA;"0";"0";NA
2021;"30111";"[0,1]";"0";"0";NA
2021;"30111";"(1,4]";"1";"0";0
2021;"30111";"(4,17]";"0";"0";NA
2021;"30111";"(17,64]";"1";"0";0
2021;"30111";"(64,79]";"1";"0";0
2021;"30111";"(79,Inf]";"0";"0";NA
2021;"30111";NA;"0";"0";NA
2021;"30114";"[0,1]";"0";"0";NA
2021;"30114";"(1,4]";"0";"0";NA
2021;"30114";"(4,17]";"1";"0";0
2021;"30114";"(17,64]";"1";"0";0
2021;"30114";"(64,79]";"0";"0";NA
2021;"30114";"(79,Inf]";"0";"0";NA
2021;"30114";NA;"0";"0";NA
2021;"30120";"[0,1]";"0";"0";NA
2021;"30120";"(1,4]";"1";"0";0
2021;"30120";"(4,17]";"2";"0";0
2021;"30120";"(17,64]";"7";"0";0
2021;"30120";"(64,79]";"2";"0";0
2021;"30120";"(79,Inf]";"0";"0";NA
2021;"30120";NA;"0";"0";NA
2021;"30121";"[0,1]";"0";"0";NA
2021;"30121";"(1,4]";"0";"0";NA
2021;"30121";"(4,17]";"1";"0";0
2021;"30121";"(17,64]";"1";"0";0
2021;"30121";"(64,79]";"0";"0";NA
2021;"30121";"(79,Inf]";"0";"0";NA
2021;"30121";NA;"0";"0";NA
2021;"30126";"[0,1]";"1";"0";0
2021;"30126";"(1,4]";"0";"0";NA
2021;"30126";"(4,17]";"4";"0";0
2021;"30126";"(17,64]";"5";"0";0
2021;"30126";"(64,79]";"2";"0";0
2021;"30126";"(79,Inf]";"0";"0";NA
2021;"30126";NA;"0";"0";NA
2021;"30127";"[0,1]";"0";"0";NA
2021;"30127";"(1,4]";"1";"0";0
2021;"30127";"(4,17]";"Anonymisé";"1-4";0.25
2021;"30127";"(17,64]";"Anonymisé";"1-4";0.0714285714285714
2021;"30127";"(64,79]";"3";"0";0
2021;"30127";"(79,Inf]";"0";"0";NA
2021;"30127";NA;"0";"0";NA
2021;"30128";"[0,1]";"1";"0";0
2021;"30128";"(1,4]";"0";"0";NA
2021;"30128";"(4,17]";"1";"0";0
2021;"30128";"(17,64]";"6";"0";0
2021;"30128";"(64,79]";"1";"0";0
2021;"30128";"(79,Inf]";"0";"0";NA
2021;"30128";NA;"0";"0";NA
2021;"30129";"[0,1]";"0";"0";NA
2021;"30129";"(1,4]";"0";"0";NA
2021;"30129";"(4,17]";"0";"0";NA
2021;"30129";"(17,64]";"Anonymisé";"1-4";0.1
2021;"30129";"(64,79]";"2";"0";0
2021;"30129";"(79,Inf]";"0";"0";NA
2021;"30129";NA;"0";"0";NA
2021;"30130";"[0,1]";"10";"0";0
2021;"30130";"(1,4]";"Anonymisé";"1-4";0.111111111111111
2021;"30130";"(4,17]";"9";"0";0
2021;"30130";"(17,64]";"Anonymisé";"1-4";0.0470588235294118
2021;"30130";"(64,79]";"13";"0";0
2021;"30130";"(79,Inf]";"2";"0";0
2021;"30130";NA;"0";"0";NA
2021;"30131";"[0,1]";"0";"0";NA
2021;"30131";"(1,4]";"0";"0";NA
2021;"30131";"(4,17]";"1";"0";0
2021;"30131";"(17,64]";"Anonymisé";"1-4";0.25
2021;"30131";"(64,79]";"0";"0";NA
