RegCode;DepCode;age_group;Year;n;n_HCL;Pop;p_HCL;catchment_HCL
TOM;987;2-4;2022;0;0;NA;NA;NA
TOM;987;2-4;2023;0;0;NA;NA;NA
TOM;987;2-4;2024;1;0;NA;0,000000000000000000;NA
TOM;987;5-17;2019;0;0;NA;NA;NA
TOM;987;5-17;2020;1;0;NA;0,000000000000000000;NA
TOM;987;5-17;2021;1;0;NA;0,000000000000000000;NA
TOM;987;5-17;2022;1;0;NA;0,000000000000000000;NA
TOM;987;5-17;2023;1;0;NA;0,000000000000000000;NA
TOM;987;5-17;2024;2;0;NA;0,000000000000000000;NA
TOM;987;18-64;2019;7;0;NA;0,000000000000000000;NA
TOM;987;18-64;2020;2;0;NA;0,000000000000000000;NA
TOM;987;18-64;2021;2;0;NA;0,000000000000000000;NA
TOM;987;18-64;2022;4;0;NA;0,000000000000000000;NA
TOM;987;18-64;2023;4;0;NA;0,000000000000000000;NA
TOM;987;18-64;2024;2;0;NA;0,000000000000000000;NA
TOM;987;65-79;2019;2;0;NA;0,000000000000000000;NA
TOM;987;65-79;2020;0;0;NA;NA;NA
TOM;987;65-79;2021;0;0;NA;NA;NA
TOM;987;65-79;2022;0;0;NA;NA;NA
TOM;987;65-79;2023;3;0;NA;0,000000000000000000;NA
TOM;987;65-79;2024;2;0;NA;0,000000000000000000;NA
TOM;987;80+;2019;0;0;NA;NA;NA
TOM;987;80+;2020;0;0;NA;NA;NA
TOM;987;80+;2021;0;0;NA;NA;NA
TOM;987;80+;2022;0;0;NA;NA;NA
TOM;987;80+;2023;0;0;NA;NA;NA
TOM;987;80+;2024;1;0;NA;0,000000000000000000;NA
TOM;987;NA;2019;0;0;NA;NA;NA
TOM;987;NA;2020;0;0;NA;NA;NA
TOM;987;NA;2021;0;0;NA;NA;NA
TOM;987;NA;2022;0;0;NA;NA;NA
TOM;987;NA;2023;0;0;NA;NA;NA
TOM;987;NA;2024;0;0;NA;NA;NA
TOM;988;0-1;2019;2;0;NA;0,000000000000000000;NA
TOM;988;0-1;2020;0;0;NA;NA;NA
TOM;988;0-1;2021;0;0;NA;NA;NA
TOM;988;0-1;2022;9;0;NA;0,000000000000000000;NA
TOM;988;0-1;2023;1;0;NA;0,000000000000000000;NA
TOM;988;0-1;2024;0;0;NA;NA;NA
TOM;988;2-4;2019;3;0;NA;0,000000000000000000;NA
TOM;988;2-4;2020;1;0;NA;0,000000000000000000;NA
TOM;988;2-4;2021;0;0;NA;NA;NA
TOM;988;2-4;2022;0;0;NA;NA;NA
TOM;988;2-4;2023;1;0;NA;0,000000000000000000;NA
TOM;988;2-4;2024;0;0;NA;NA;NA
TOM;988;5-17;2019;2;0;NA;0,000000000000000000;NA
TOM;988;5-17;2020;1;0;NA;0,000000000000000000;NA
TOM;988;5-17;2021;0;0;NA;NA;NA
