FINESS_Hosp;RegCode;DepCode;PMSIcode;age_group;catchmentHosp;PMSIpop;PMSIpopdensity;PMSIcode_Name
NA;11;77;77118;0-1;NA;3,56479442060362e+01;8,25698540855261e-01;Bazoches-Lès-Bray
NA;11;77;77120;0-1;NA;5,64876811304608e+02;4,18943949654507e+00;Coulommiers
NA;11;77;77122;0-1;NA;4,27586651129629e+01;3,58493064023887e+00;Monthyon
NA;11;77;77123;0-1;NA;5,02948479490954e+01;8,23234414217641e-01;Noisy-Sur-École
NA;11;77;77124;0-1;NA;4,12669491336271e+02;1,26879596023954e+01;Crégy-Lès-Meaux
NA;11;77;77126;0-1;NA;3,44305441264818e+01;8,52206132670527e-01;Châtenay-Sur-Seine
NA;11;77;77127;0-1;NA;4,42952148299897e+02;3,64569939434438e+01;Lieusaint
NA;11;77;77130;0-1;NA;9,53573121606986e+02;6,73634521684205e+00;Montereau-Fault-Yonne
NA;11;77;77133;0-1;NA;3,50191805533397e+01;1,38665215703066e+00;Machault
NA;11;77;77135;0-1;NA;5,53924573400064e+01;5,56211101617704e+00;Pontcarré
NA;11;77;77140;0-1;NA;4,47413790893996e+02;7,44226935467244e+00;Nemours
NA;11;77;77144;0-1;NA;5,08174287191921e+02;5,92252391059637e+01;Montévrain
NA;11;77;77150;0-1;NA;1,32833434907346e+02;5,83056034029902e+00;Lésigny
NA;11;77;77160;0-1;NA;3,57711100560674e+02;2,43487565288514e+00;Provins
NA;11;77;77163;0-1;NA;8,09406838984707e+01;2,46041808936351e+00;Mortcerf
NA;11;77;77164;0-1;NA;1,01507532039780e+02;1,79440590020131e+01;Ferrières-En-Brie
NA;11;77;77165;0-1;NA;1,07190101360660e+02;2,98154421593792e+00;Saint-Soupplets
NA;11;77;77166;0-1;NA;1,33317277778498e+02;3,55929538978532e+00;Évry-Grégy-Sur-Yerre
NA;11;77;77167;0-1;NA;5,90335449660994e+01;1,19761497150960e+00;Bagneaux-Sur-Loing
NA;11;77;77169;0-1;NA;1,17944209837230e+02;3,08373029877363e+00;Boissy-Le-Châtel
NA;11;77;77170;0-1;NA;6,34402344588255e+02;1,80560041040330e+01;Brie-Comte-Robert
NA;11;77;77171;0-1;NA;5,20622135796912e+01;6,31139695021574e-01;Sourdun
NA;11;77;77173;0-1;NA;6,94774358515409e+01;4,03510788716386e+00;Chevry-Cossigny
NA;11;77;77174;0-1;NA;6,68074286800925e+01;2,52499518981780e+00;Villeneuve-Le-Comte
NA;11;77;77176;0-1;NA;9,83760575603330e+02;4,70433394019982e+01;Savigny-Le-Temple
NA;11;77;77177;0-1;NA;1,66585871834201e+02;3,76202203101832e+01;Brou-Sur-Chantereine
NA;11;77;77178;0-1;NA;2,18677312068130e+02;1,05863327093735e+01;Saint-Pathus
NA;11;77;77181;0-1;NA;2,21395919679194e+02;2,01555336407149e+01;Courtry
NA;11;77;77183;0-1;NA;3,74861301438676e+01;3,55618837277366e+00;Croissy-Beaubourg
NA;11;77;77184;0-1;NA;2,27219104801085e+02;4,38036713337336e+01;Émerainville
NA;11;77;77185;0-1;NA;4,12995118491498e+02;1,04608030215487e+02;Lognes
NA;11;77;77186;0-1;NA;3,36059500972793e+02;7,51515233653677e+01;Noisiel
NA;11;77;77190;0-1;NA;7,39707129678997e+02;3,59294771769387e+01;Dammarie-Les-Lys
NA;11;77;77200;0-1;NA;6,44990617482556e+02;1,02947997493867e+02;Torcy
NA;11;77;77210;0-1;NA;3,55641359026705e+02;3,82281362077676e+01;Avon
NA;11;77;77220;0-1;NA;4,80047609256488e+02;5,72441792535410e+00;Gretz-Armainvilliers
NA;11;77;77230;0-1;NA;7,24577464134509e+02;7,08653662022043e+00;Dammartin-En-Goële
NA;11;77;77240;0-1;NA;5,06860303303030e+02;1,58038426238987e+01;Cesson
NA;11;77;77250;0-1;NA;2,62751062784751e+02;4,20142368418980e+00;Moret-Loing-Et-Orvanne
NA;11;77;77260;0-1;NA;3,53151770397130e+02;5,73134027044309e+00;La Ferté-Sous-Jouarre
NA;11;77;77270;0-1;NA;7,43016011168281e+02;9,07038615901450e+01;Villeparisis
NA;11;77;77280;0-1;NA;1,29707694368105e+02;9,91312917738561e+00;Othis
NA;11;77;77300;0-1;NA;2,50397601915843e+02;1,45549022019984e+00;Fontainebleau
NA;11;77;77310;0-1;NA;6,05268492959894e+02;2,18106181605133e+01;Saint-Fargeau-Ponthierry
NA;11;77;77320;0-1;NA;3,34150954892950e+02;1,09116482105430e+00;La Ferté-Gaucher
NA;11;77;77330;0-1;NA;4,69890931997594e+02;2,98333163496392e+01;Ozoir-La-Ferrière
NA;11;77;77340;0-1;NA;1,03517242590401e+03;7,49127412587422e+01;Pontault-Combault
NA;11;77;77350;0-1;NA;5,73042085966076e+02;3,95480566053362e+01;Le Mée-Sur-Seine
NA;11;77;77360;0-1;NA;3,36152561392782e+02;5,60490983013129e+01;Vaires-Sur-Marne
NA;11;77;77370;0-1;NA;3,42339048592623e+02;1,75728783870444e+00;Nangis
NA;11;77;77380;0-1;NA;5,76486864198338e+02;3,99650811755629e+01;Combs-La-Ville
NA;11;77;77390;0-1;NA;4,76255494998007e+02;4,42961877832000e+00;Guignes
NA;11;77;77400;0-1;NA;1,09807474908140e+03;3,35578638335185e+01;Lagny-Sur-Marne
NA;11;77;77410;0-1;NA;5,31736016657967e+02;5,61433638470167e+00;Claye-Souilly
NA;11;77;77420;0-1;NA;6,63876406321301e+02;8,54104532165662e+01;Champs-Sur-Marne
NA;11;77;77430;0-1;NA;1,35047289363005e+02;1,85431822968036e+01;Champagne-Sur-Seine
NA;11;77;77440;0-1;NA;2,62413733572691e+02;2,10935371661407e+00;Lizy-Sur-Ourcq
NA;11;77;77450;0-1;NA;3,15144932551403e+02;8,09455404214092e+00;Esbly
NA;11;77;77460;0-1;NA;1,19100558545763e+02;2,31658452287925e+00;Souppes-Sur-Loing
NA;11;77;77470;0-1;NA;2,29366743117741e+02;4,52615143355241e+00;Trilport
NA;11;77;77480;0-1;NA;9,65203968597322e+01;9,05582958467428e-01;Bray-Sur-Seine
NA;11;77;77500;0-1;NA;1,54141554583983e+03;9,54846064892472e+01;Chelles
NA;11;77;77510;0-1;NA;1,78094963729675e+02;1,31444896541657e+00;Rebais
NA;11;77;77515;0-1;NA;2,25023969351054e+02;4,37489045665557e+00;Pommeuse
NA;11;77;77520;0-1;NA;1,12723279129240e+02;1,05787566960156e+00;Donnemarie-Dontilly
NA;11;77;77540;0-1;NA;1,83642771675918e+02;1,61001066160882e+00;Rozay-En-Brie
NA;11;77;77550;0-1;NA;5,70253119641967e+02;1,33486401500875e+01;Moissy-Cramayel
NA;11;77;77570;0-1;NA;9,05449279283861e+01;8,04040670809647e-01;Château-Landon
NA;11;77;77580;0-1;NA;3,58082406907286e+02;2,97202010534919e+00;Crécy-La-Chapelle
NA;11;77;77590;0-1;NA;2,03439391743844e+02;8,11539175945578e+00;Bois-Le-Roi
NA;11;77;77600;0-1;NA;9,81907140902161e+02;2,97171489401584e+01;Bussy-Saint-Georges
NA;11;77;77610;0-1;NA;3,15709932097136e+02;3,34511381815137e+00;Fontenay-Trésigny
NA;11;77;77620;0-1;NA;7,10512605691130e+01;1,55854382446824e+00;Égreville
NA;11;77;77630;0-1;NA;3,82485622501522e+01;1,39377019426287e+00;Barbizon
NA;11;77;77640;0-1;NA;8,98364524032958e+01;1,62251412501452e+00;Jouarre
NA;11;77;77650;0-1;NA;1,43106036730259e+02;2,25169826083959e+00;Longueville
NA;11;77;77660;0-1;NA;6,87756119723416e+01;3,36403543176230e+00;Changis-Sur-Marne
NA;11;77;77670;0-1;NA;1,21367560891401e+02;4,95709115343013e+00;Saint-Mammès
NA;11;77;77680;0-1;NA;5,68927749687854e+02;4,21373964438523e+01;Roissy-En-Brie
NA;11;77;77690;0-1;NA;6,45264978246530e+01;2,91764016633636e+00;Montigny-Sur-Loing
NA;11;77;77700;0-1;NA;8,60510483791084e+02;2,69408141722010e+01;Serris
NA;11;77;77710;0-1;NA;9,17876037127972e+01;6,98294322047927e-01;Lorrez-Le-Bocage-Préaux
NA;11;77;77720;0-1;NA;2,99246114739527e+02;2,10796893425263e+00;Mormant
NA;11;77;77750;0-1;NA;1,06969256603434e+02;1,79394173771782e+00;Saint-Cyr-Sur-Morin
NA;11;77;77760;0-1;NA;1,87815380916635e+02;9,57023409508104e-01;La Chapelle-La-Reine
NA;11;77;77780;0-1;NA;3,12726382593839e+01;2,77112887341660e+00;Bourron-Marlotte
NA;11;77;77810;0-1;NA;6,21867381045259e+01;1,46241665103662e+01;Thomery
NA;11;77;77820;0-1;NA;8,69138490281789e+01;1,81338416095418e+00;Le Châtelet-En-Brie
NA;11;77;77830;0-1;NA;7,07893986481525e+01;1,67277178768677e+00;Valence-En-Brie
NA;11;77;77840;0-1;NA;4,64176769094502e+01;9,64639614869872e-01;Crouy-Sur-Ourcq
NA;11;77;77850;0-1;NA;3,67437875990059e+01;3,36073328497991e+00;Héricy
NA;11;77;77860;0-1;NA;2,43358975671770e+02;1,24495157463694e+01;Quincy-Voisins
NA;11;77;77870;0-1;NA;4,64982521230575e+01;1,11604287021151e+01;Vulaines-Sur-Seine
NA;11;77;77880;0-1;NA;2,46487050719522e+01;1,89264034987599e+00;Grez-Sur-Loing
NA;11;77;77890;0-1;NA;2,96237355822038e+01;4,75573725039643e-01;Beaumont-Du-Gâtinais
NA;11;77;77910;0-1;NA;8,59510396825570e+01;2,36898309846940e+00;Varreddes
NA;11;77;77920;0-1;NA;3,46580114002419e+01;5,37957791332142e+00;Samois-Sur-Seine
NA;11;77;77930;0-1;NA;1,58356348453695e+02;2,87250488607723e+00;Chailly-En-Bière
NA;11;77;77940;0-1;NA;9,61078738550428e+01;9,04662518352676e-01;Voulx
NA;11;77;77950;0-1;NA;1,93892487529077e+02;4,36820958217925e+00;Rubelles
NA;11;77;77970;0-1;NA;8,67076517641152e+01;1,02949547934185e+00;Jouy-Le-Châtel
NA;11;77;77999;0-1;NA;NA;NA;NA
NA;11;77;77C01;0-1;NA;5,69464399545650e+02;1,05567303928109e+01;Mitry-Mory/Le Mesnil-Amelot
NA;11;77;77C02;0-1;NA;7,16525098761413e+01;1,15692908068325e+00;Étrépilly/May-En-Multien
NA;11;77;77C03;0-1;NA;1,14653069778179e+02;3,57389874352003e+00;Saâcy-Sur-Marne/Luzancy
NA;11;77;77C04;0-1;NA;5,29248128903905e+01;1,10945817624284e+00;Vaudoy-En-Brie/Touquin
NA;11;77;77C05;0-1;NA;3,85647016279203e+01;1,90916738667168e-01;Villiers-Saint-Georges/Montceaux-Lès-Provins
NA;11;77;77C06;0-1;NA;2,95906290618344e+01;1,39296816289644e+00;Les Ormes-Sur-Voulzie/Everly
NA;11;77;77C07;0-1;NA;4,90272375597785e+01;8,47817864139457e-01;Villeneuve-Les-Bordes/Salins
NA;11;78;78000;0-1;NA;2,00956634028208e+03;7,85668142574916e+01;Versailles
NA;11;78;78110;0-1;NA;3,64684897106445e+02;7,62336104237307e+01;Le Vésinet
NA;11;78;78113;0-1;NA;5,91458524165025e+01;1,25247486836185e+00;Condé-Sur-Vesgre
NA;11;78;78114;0-1;NA;2,11535680860202e+02;1,29041288479967e+01;Magny-Les-Hameaux
NA;11;78;78117;0-1;NA;2,94282677152669e+01;3,32421081947659e+00;Châteaufort
NA;11;78;78120;0-1;NA;5,59928716845968e+02;5,63144417889667e+00;Rambouillet
NA;11;78;78121;0-1;NA;3,07954805077888e+01;2,04255603628330e+00;Crespières
NA;11;78;78124;0-1;NA;4,13999137348213e+01;4,65569424472014e+00;Mareil-Sur-Mauldre
NA;11;78;78125;0-1;NA;2,01079398090452e+02;1,13525618060259e+00;Gazeran
NA;11;78;78126;0-1;NA;2,09027241417170e+01;9,31836532669854e+00;Aulnay-Sur-Mauldre
NA;11;78;78130;0-1;NA;1,14716270554443e+03;6,44195991515358e+01;Les Mureaux
NA;11;78;78140;0-1;NA;4,89546655876203e+02;5,52369893323453e+01;Vélizy-Villacoublay
NA;11;78;78150;0-1;NA;5,92893869773056e+02;8,30921109570822e+01;Le Chesnay-Rocquencourt
NA;11;78;78160;0-1;NA;3,33543663796102e+02;5,13447110935165e+01;Marly-Le-Roi
NA;11;78;78170;0-1;NA;4,46389943539019e+02;7,62234174301166e+01;La Celle-Saint-Cloud
NA;11;78;78180;0-1;NA;6,58383372710472e+02;6,03356201126567e+01;Montigny-Le-Bretonneux
NA;11;78;78190;0-1;NA;1,16277932133803e+03;8,46937086808028e+01;Trappes
NA;11;78;78200;0-1;NA;1,61822528423605e+03;2,67267756625320e+01;Mantes-La-Jolie
NA;11;78;78210;0-1;NA;6,08466448900929e+02;1,10900942391198e+02;Saint-Cyr-L'école
NA;11;78;78220;0-1;NA;4,21944687516500e+02;1,17802315626097e+02;Viroflay
NA;11;78;78230;0-1;NA;3,05827187591820e+02;1,02712948402858e+02;Le Pecq
NA;11;78;78240;0-1;NA;1,26918530122501e+02;1,15654446284714e+01;Chambourcy
NA;11;78;78250;0-1;NA;3,83476357996593e+02;1,54472462144599e+01;Meulan-En-Yvelines
NA;11;78;78260;0-1;NA;6,36654605693071e+02;6,54013430156279e+01;Achères
NA;11;78;78270;0-1;NA;3,32604966551428e+02;3,40609214981654e+00;Bonnières-Sur-Seine
NA;11;78;78280;0-1;NA;8,62078321123337e+02;6,35052977997735e+01;Guyancourt
NA;11;78;78290;0-1;NA;1,70092329555598e+02;4,81137157303299e+01;Croissy-Sur-Seine
NA;11;78;78300;0-1;NA;1,31816186620978e+03;1,01861956766669e+02;Poissy
NA;11;78;78310;0-1;NA;5,43753653412550e+02;3,37151037635445e+01;Maurepas
NA;11;78;78320;0-1;NA;3,49463544341773e+02;1,75475613295647e+01;Le Mesnil-Saint-Denis
NA;11;78;78330;0-1;NA;3,53598490649399e+02;6,52188771551092e+01;Fontenay-Le-Fleury
NA;11;78;78340;0-1;NA;4,50062971681885e+02;7,35767060102916e+01;Les Clayes-Sous-Bois
NA;11;78;78350;0-1;NA;1,47388036785184e+02;1,13937977292331e+01;Jouy-En-Josas
NA;11;78;78360;0-1;NA;2,28710268862659e+02;3,20748238050223e+01;Montesson
NA;11;78;78370;0-1;NA;7,76936933544631e+02;4,37776849306347e+01;Plaisir
NA;11;78;78380;0-1;NA;2,41715515950264e+02;9,21825012271512e+01;Bougival
NA;11;78;78390;0-1;NA;3,51282825393051e+02;6,33506476298343e+01;Bois-D'arcy
NA;11;78;78400;0-1;NA;6,80162758797110e+02;1,35783416347108e+02;Chatou
NA;11;78;78410;0-1;NA;4,53988154610174e+02;1,58695900452908e+01;Aubergenville
NA;11;78;78420;0-1;NA;4,13372510776488e+02;7,99818027898532e+01;Carrières-Sur-Seine
NA;11;78;78430;0-1;NA;1,58139739239551e+02;2,75053090933862e+01;Louveciennes
NA;11;78;78440;0-1;NA;3,76780966058002e+02;5,37249369075114e+00;Gargenville
NA;11;78;78450;0-1;NA;3,19756430400958e+02;1,89024620885986e+01;Villepreux
NA;11;78;78460;0-1;NA;9,63638346144537e+01;4,18134507053542e+00;Chevreuse
NA;11;78;78470;0-1;NA;1,45412056655653e+02;7,56166256749958e+00;Saint-Rémy-Lès-Chevreuse
NA;11;78;78480;0-1;NA;3,37045269731842e+02;3,62393109447311e+01;Verneuil-Sur-Seine
NA;11;78;78490;0-1;NA;1,59987323813034e+02;1,91027382259044e+00;Montfort-L'amaury
NA;11;78;78500;0-1;NA;1,37776265316714e+03;1,60350711008733e+02;Sartrouville
NA;11;78;78510;0-1;NA;3,00431813549730e+02;2,16976884189245e+01;Triel-Sur-Seine
NA;11;78;78520;0-1;NA;6,43032036745129e+02;1,41677899367595e+01;Limay
NA;11;78;78530;0-1;NA;1,24696115042511e+02;1,53951960112126e+01;Buc
NA;11;78;78540;0-1;NA;2,25314936265092e+02;3,46959060413213e+01;Vernouillet
NA;11;78;78550;0-1;NA;1,66156934512829e+02;3,22576679067399e+00;Houdan
NA;11;78;78560;0-1;NA;1,51172692761254e+02;1,01505052508309e+02;Le Port-Marly
NA;11;78;78570;0-1;NA;7,25963050308398e+02;6,88181931108723e+01;Andrésy
NA;11;78;78580;0-1;NA;1,68838928417024e+02;3,70501585212249e+00;Maule
NA;11;78;78590;0-1;NA;1,12677792819498e+02;1,45174081949846e+01;Noisy-Le-Roi
NA;11;78;78600;0-1;NA;6,15765136208868e+02;5,67440590415708e+01;Maisons-Laffitte
NA;11;78;78610;0-1;NA;1,70629880211678e+02;2,01663119993006e+00;Le Perray-En-Yvelines
NA;11;78;78620;0-1;NA;7,19625516388477e+01;1,33120485563336e+01;L'étang-La-Ville
NA;11;78;78630;0-1;NA;2,05770907791509e+02;8,86456781024167e+00;Orgeval
NA;11;78;78650;0-1;NA;1,80433753257046e+02;8,49481062550249e+00;Beynes
NA;11;78;78660;0-1;NA;1,46713914281447e+02;1,23999813250029e+00;Ablis
NA;11;78;78670;0-1;NA;1,41330079501343e+02;1,74881972987962e+01;Villennes-Sur-Seine
NA;11;78;78680;0-1;NA;1,52225271972416e+02;1,12380322809024e+01;Épône
NA;11;78;78690;0-1;NA;1,62397154757571e+02;5,47246478934824e+00;Les Essarts-Le-Roi
NA;11;78;78700;0-1;NA;9,35647199312358e+02;9,20678893922850e+01;Conflans-Sainte-Honorine
NA;11;78;78710;0-1;NA;1,82351671739818e+02;9,47827064598007e+00;Rosny-Sur-Seine
NA;11;78;78711;0-1;NA;6,82412038923462e+02;1,07721618865010e+02;Mantes-La-Ville
NA;11;78;78720;0-1;NA;5,60836905643236e+01;9,73637049290633e-01;Cernay-La-Ville
NA;11;78;78730;0-1;NA;1,45726647870557e+02;2,89918253965114e+00;Saint-Arnoult-En-Yvelines
NA;11;78;78740;0-1;NA;1,39406641731628e+02;1,22920007956468e+01;Vaux-Sur-Seine
NA;11;78;78750;0-1;NA;5,32312918377826e+01;3,32587483054149e+01;Mareil-Marly
NA;11;78;78760;0-1;NA;1,19729561112700e+02;1,20665831431947e+01;Jouars-Pontchartrain
NA;11;78;78770;0-1;NA;1,29690029959244e+02;3,40533389172265e+00;Thoiry
NA;11;78;78780;0-1;NA;8,90432996448728e+01;2,51334387233885e+01;Maurecourt
NA;11;78;78800;0-1;NA;8,38862671414928e+02;2,08766614822748e+02;Houilles
NA;11;78;78810;0-1;NA;4,33902829054384e+01;2,27179905811471e+00;Feucherolles
NA;11;78;78820;0-1;NA;1,01181735603674e+02;1,17195844592120e+01;Juziers
NA;11;78;78830;0-1;NA;7,60882242585457e+01;2,35468783700444e+00;Bonnelles
NA;11;78;78840;0-1;NA;1,13328264054755e+02;5,61425230740015e+00;Freneuse
NA;11;78;78860;0-1;NA;7,23856076843275e+01;6,34978459373935e+00;Saint-Nom-La-Bretèche
NA;11;78;78870;0-1;NA;5,69061498448839e+01;8,69689504652778e+00;Bailly
NA;11;78;78890;0-1;NA;5,00275862158638e+01;4,94048187140458e+00;Garancières
NA;11;78;78910;0-1;NA;1,47696562524540e+02;2,46104850245528e+00;Orgerus
NA;11;78;78920;0-1;NA;1,08716836675731e+02;9,60275794743472e+00;Ecquevilly
NA;11;78;78930;0-1;NA;1,42311605199551e+02;4,19207990682709e+00;Guerville
NA;11;78;78940;0-1;NA;4,16119128419216e+01;3,59736914312562e+00;La Queue-Les-Yvelines
NA;11;78;78950;0-1;NA;4,99852705809024e+01;2,16966137409475e+00;Gambais
NA;11;78;78955;0-1;NA;6,30270059908237e+02;9,24913718911249e+01;Carrières-Sous-Poissy
NA;11;78;78960;0-1;NA;1,78452342507665e+02;5,13823950324760e+01;Voisins-Le-Bretonneux
NA;11;78;78970;0-1;NA;9,07426284719925e+01;8,43686997583024e+00;Mézières-Sur-Seine
NA;11;78;78980;0-1;NA;1,23101424333388e+02;2,33161028506263e+00;Bréval
NA;11;78;78990;0-1;NA;6,79277268908977e+02;7,25216391302597e+01;Élancourt
NA;11;78;78999;0-1;NA;NA;NA;NA
NA;11;78;78C01;0-1;NA;2,33836412407627e+02;3,17298825580961e+00;Septeuil/Dammartin-En-Serve
NA;11;78;78C02;0-1;NA;1,93832793027207e+02;6,22983137713533e+00;Thiverval-Grignon/Neauphle-Le-Château
NA;11;78;78C03;0-1;NA;8,67928133959803e+02;1,65645998732895e+01;Saint-Germain-En-Laye
NA;11;91;91070;0-1;NA;2,38965699108918e+02;3,56244534974397e+01;Bondoufle
NA;11;91;91090;0-1;NA;1,51234850455876e+02;1,38333077636985e+01;Lisses
NA;11;91;91100;0-1;NA;2,08481957532621e+03;1,40051212483345e+02;Corbeil-Essonnes
NA;11;91;91120;0-1;NA;8,87502460891765e+02;7,55847506158769e+01;Palaiseau
NA;11;91;91130;0-1;NA;1,00317667266252e+03;1,19181599779608e+02;Ris-Orangis
NA;11;91;91140;0-1;NA;2,88091946484448e+02;2,30152025601712e+01;Villebon-Sur-Yvette
NA;11;91;91150;0-1;NA;8,16187745677964e+02;4,40819870555889e+00;Étampes
NA;11;91;91160;0-1;NA;9,41704767809910e+02;4,56247977398039e+01;Longjumeau
NA;11;91;91170;0-1;NA;9,41154664876611e+02;1,47215996836019e+02;Viry-Châtillon
NA;11;91;91180;0-1;NA;3,58115067183239e+02;5,86485376204040e+01;Saint-Germain-Lès-Arpajon
NA;11;91;91190;0-1;NA;4,33379055945423e+02;2,00246904233977e+01;Gif-Sur-Yvette
NA;11;91;91200;0-1;NA;1,19327547876682e+03;1,41773378535905e+02;Athis-Mons
NA;11;91;91210;0-1;NA;6,71582811761902e+02;4,30104038887820e+01;Draveil
NA;11;91;91220;0-1;NA;9,95096336167633e+02;4,49681769631322e+01;Brétigny-Sur-Orge
NA;11;91;91230;0-1;NA;5,09961640300417e+02;4,65493723166871e+01;Montgeron
NA;11;91;91240;0-1;NA;5,76864275349213e+02;1,07450247463654e+02;Saint-Michel-Sur-Orge
NA;11;91;91250;0-1;NA;4,84750351650011e+02;2,30219242957047e+01;Saint-Germain-Lès-Corbeil
NA;11;91;91260;0-1;NA;5,94571225058761e+02;2,37715717687034e+02;Juvisy-Sur-Orge
NA;11;91;91270;0-1;NA;9,39290133794117e+02;1,04561448869117e+02;Vigneux-Sur-Seine
NA;11;91;91280;0-1;NA;3,85372929733239e+02;3,29420721380538e+01;Saint-Pierre-Du-Perray
NA;11;91;91290;0-1;NA;4,25920910045305e+02;6,25504513200016e+01;Arpajon
NA;11;91;91300;0-1;NA;1,54518592908070e+03;1,62335211931295e+02;Massy
NA;11;91;91310;0-1;NA;6,23358550802030e+02;3,33474341338782e+01;Montlhéry
NA;11;91;91320;0-1;NA;1,83148408160111e+02;2,03333079643214e+01;Wissous
NA;11;91;91330;0-1;NA;6,83000993717541e+02;6,84203618417634e+01;Yerres
NA;11;91;91340;0-1;NA;9,39293860718699e+01;8,66470322684309e+00;Ollainville
NA;11;91;91350;0-1;NA;1,11531203078922e+03;2,14039239551756e+02;Grigny
NA;11;91;91360;0-1;NA;3,88080082845498e+02;5,79132812438486e+01;Épinay-Sur-Orge
NA;11;91;91370;0-1;NA;1,90557325246379e+02;1,97425808613194e+01;Verrières-Le-Buisson
NA;11;91;91380;0-1;NA;5,48446696311841e+02;1,02718531046269e+02;Chilly-Mazarin
NA;11;91;91390;0-1;NA;6,70075146521695e+02;1,55000195815394e+02;Morsang-Sur-Orge
NA;11;91;91400;0-1;NA;3,43451021547521e+02;1,10328978721145e+01;Orsay
NA;11;91;91410;0-1;NA;3,94420529671014e+02;2,84829520510933e+00;Dourdan
NA;11;91;91420;0-1;NA;3,22530579109187e+02;6,67348599392277e+01;Morangis
NA;11;91;91430;0-1;NA;2,02281295208140e+02;2,94878730962696e+01;Igny
NA;11;91;91440;0-1;NA;1,57096889880388e+02;3,64825079934242e+01;Bures-Sur-Yvette
NA;11;91;91450;0-1;NA;1,78636638073119e+02;9,01744396755613e+00;Soisy-Sur-Seine
NA;11;91;91460;0-1;NA;2,04740190408231e+02;1,19704245549248e+01;Marcoussis
NA;11;91;91470;0-1;NA;2,83540637288608e+02;4,97822942135767e+00;Limours
NA;11;91;91480;0-1;NA;2,70949561153395e+02;2,52959841407969e+01;Quincy-Sous-Sénart
NA;11;91;91490;0-1;NA;1,06809648830631e+02;1,57024794828268e+00;Milly-La-Forêt
NA;11;91;91510;0-1;NA;1,33783312287519e+02;7,40099190571924e+00;Lardy
NA;11;91;91520;0-1;NA;2,04774280723121e+02;4,89946885582845e+01;Égly
NA;11;91;91530;0-1;NA;2,06830189489705e+02;4,41585956955380e+00;Saint-Chéron
NA;11;91;91540;0-1;NA;5,36494826212729e+02;2,03061610513526e+01;Mennecy
NA;11;91;91550;0-1;NA;1,50854612200158e+02;2,50276419157726e+01;Paray-Vieille-Poste
NA;11;91;91560;0-1;NA;2,37179342862399e+02;1,02736415201462e+02;Crosne
NA;11;91;91570;0-1;NA;1,02679560192835e+02;1,03685328617491e+01;Bièvres
NA;11;91;91580;0-1;NA;1,91104791481013e+02;3,15132257545634e+00;Étréchy
NA;11;91;91590;0-1;NA;2,52394597866091e+02;3,91179248981592e+00;La Ferté-Alais
NA;11;91;91600;0-1;NA;9,49672025519946e+02;1,35025751268322e+02;Savigny-Sur-Orge
NA;11;91;91610;0-1;NA;1,41492529076539e+02;1,26230683969604e+01;Ballancourt-Sur-Essonne
NA;11;91;91620;0-1;NA;2,84954818062899e+02;2,71578387532040e+01;La Ville-Du-Bois
NA;11;91;91630;0-1;NA;2,55319954404119e+02;7,62935077399046e+00;Marolles-En-Hurepoix
NA;11;91;91640;0-1;NA;1,60026111174368e+02;4,55059283339336e+00;Briis-Sous-Forges
NA;11;91;91650;0-1;NA;2,09449381260777e+02;1,30875459282851e+01;Breuillet
NA;11;91;91660;0-1;NA;5,14423884556036e+01;1,52772353763134e+00;Le Mérévillois
NA;11;91;91670;0-1;NA;8,50652911374974e+01;3,29526560053923e+00;Angerville
NA;11;91;91680;0-1;NA;1,05224184501686e+02;6,32097163573395e+00;Bruyères-Le-Châtel
NA;11;91;91690;0-1;NA;8,06603762626138e+01;1,27958076812424e+00;Saclas
NA;11;91;91700;0-1;NA;1,34667833925870e+03;7,81144717787831e+01;Sainte-Geneviève-Des-Bois
