FINESS_Hosp;age_group;RegCode;DepCode;Year;n_Hosp;n;Pop;pHosp;catchmentHosp
690781810 - HOSPICES CIVILS DE LYON;65-79;44;68;2019;11;28831;107715,00000000000;0,000381533765738268;41,0969095764975
690781810 - HOSPICES CIVILS DE LYON;65-79;84;69;2020;21285;53888;223106,00000000000;0,394985896674584336;88123,7234634798078
690781810 - HOSPICES CIVILS DE LYON;65-79;84;38;2020;3364;39249;169910,00000000000;0,085709190043058422;14562,8484802160565
690781810 - HOSPICES CIVILS DE LYON;65-79;84;01;2020;2471;20670;86116,00000000000;0,119545234639574269;10294,7574262215785
690781810 - HOSPICES CIVILS DE LYON;65-79;84;26;2020;1096;19168;81745,00000000000;0,057178631051752922;4674,0671953255423
690781810 - HOSPICES CIVILS DE LYON;65-79;27;71;2020;868;25787;99364,00000000000;0,033660371505021908;3344,6291542249969
690781810 - HOSPICES CIVILS DE LYON;65-79;84;42;2020;860;28070;118892,00000000000;0,030637691485571786;3642,5764161026009
690781810 - HOSPICES CIVILS DE LYON;65-79;84;07;2020;788;13791;58913,00000000000;0,057138713653832211;3366,2130374882172
690781810 - HOSPICES CIVILS DE LYON;65-79;93;83;2020;788;47164;201176,00000000000;0,016707658383512850;3361,1798829615814
690781810 - HOSPICES CIVILS DE LYON;65-79;84;74;2020;562;23648;103824,00000000000;0,023765223274695536;2467,4005412719894
690781810 - HOSPICES CIVILS DE LYON;65-79;84;73;2020;258;15460;64742,00000000000;0,016688227684346701;1080,4292367399742
690781810 - HOSPICES CIVILS DE LYON;65-79;27;39;2020;200;10446;43068,00000000000;0,019146084625694046;824,5835726593912
690781810 - HOSPICES CIVILS DE LYON;65-79;Others;Others;2020;199;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;84;43;2020;122;10215;38820,00000000000;0,011943220753793442;463,6358296622614
690781810 - HOSPICES CIVILS DE LYON;65-79;84;63;2020;61;23281;102787,00000000000;0,002620162364159615;269,3186289248744
690781810 - HOSPICES CIVILS DE LYON;65-79;27;21;2020;59;18866;79622,00000000000;0,003127318986536627;249,0033923460193
690781810 - HOSPICES CIVILS DE LYON;65-79;93;06;2020;52;41667;181861,00000000000;0,001247990016079871;226,9607123143015
690781810 - HOSPICES CIVILS DE LYON;65-79;93;84;2020;48;21805;89792,00000000000;0,002201329970190323;197,6618206833295
690781810 - HOSPICES CIVILS DE LYON;65-79;93;13;2020;45;74662;299069,00000000000;0,000602716241193646;180,2537435375425
690781810 - HOSPICES CIVILS DE LYON;65-79;84;03;2020;41;15714;63445,00000000000;0,002609138347969963;165,5367824869543
690781810 - HOSPICES CIVILS DE LYON;65-79;27;58;2020;39;10936;41376,00000000000;0,003566203365032919;147,5552304316020
690781810 - HOSPICES CIVILS DE LYON;65-79;76;30;2020;33;28284;126571,00000000000;0,001166737378022910;147,6751166737378
690781810 - HOSPICES CIVILS DE LYON;65-79;27;25;2020;28;16569;75888,00000000000;0,001689902830587241;128,2433460076046
690781810 - HOSPICES CIVILS DE LYON;65-79;93;05;2020;27;6188;25075,00000000000;0,004363283775048481;109,4093406593407
690781810 - HOSPICES CIVILS DE LYON;65-79;76;34;2020;26;42318;185474,00000000000;0,000614395765395340;113,9544401909353
690781810 - HOSPICES CIVILS DE LYON;65-79;27;70;2020;24;9581;39322,00000000000;0,002504957728838326;98,4999478133807
690781810 - HOSPICES CIVILS DE LYON;65-79;44;57;2020;17;38590;149372,00000000000;0,000440528634361233;65,8026431718062
690781810 - HOSPICES CIVILS DE LYON;65-79;11;75;2020;17;59590;264825,00000000000;0,000285282765564692;75,5500083906696
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2020;15;7826;30913,00000000000;0,001916687963199591;59,2505750063890
690781810 - HOSPICES CIVILS DE LYON;65-79;84;15;2020;14;7157;27631,00000000000;0,001956126868799776;54,0497415118066
690781810 - HOSPICES CIVILS DE LYON;65-79;24;18;2020;14;11992;54413,00000000000;0,001167444963308873;63,5241827885257
690781810 - HOSPICES CIVILS DE LYON;65-79;76;11;2020;12;16879;70786,00000000000;0,000710942591385746;50,3247822738314
690781810 - HOSPICES CIVILS DE LYON;65-79;44;68;2020;12;26456;110765,00000000000;0,000453583308134261;50,2411551254914
690781810 - HOSPICES CIVILS DE LYON;65-79;84;69;2021;21905;55853;226488,00000000000;0,392190213596404824;88826,3770970225305
690781810 - HOSPICES CIVILS DE LYON;65-79;84;38;2021;3680;41947;174465,00000000000;0,087729754213650563;15305,7715688845456
690781810 - HOSPICES CIVILS DE LYON;65-79;84;01;2021;2578;21587;89035,00000000000;0,119423727243248248;10632,8915551026075
690781810 - HOSPICES CIVILS DE LYON;65-79;84;26;2021;1246;20738;83361,00000000000;0,060082939531295204;5008,5739222682996
690781810 - HOSPICES CIVILS DE LYON;65-79;93;83;2021;1039;49827;205728,00000000000;0,020852148433580187;4289,8707929435850
690781810 - HOSPICES CIVILS DE LYON;65-79;84;42;2021;987;30732;121055,00000000000;0,032116360796563839;3887,8460562280356
690781810 - HOSPICES CIVILS DE LYON;65-79;27;71;2021;865;26908;101525,00000000000;0,032146573509736882;3263,6808755760371
690781810 - HOSPICES CIVILS DE LYON;65-79;84;07;2021;825;14880;60438,00000000000;0,055443548387096774;3350,8971774193546
690781810 - HOSPICES CIVILS DE LYON;65-79;84;74;2021;598;24983;106121,00000000000;0,023936276668134332;2540,1416162990836
690781810 - HOSPICES CIVILS DE LYON;65-79;84;73;2021;299;17558;66683,00000000000;0,017029274404829708;1135,5631051372595
690781810 - HOSPICES CIVILS DE LYON;65-79;Others;Others;2021;250;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;27;39;2021;213;10671;43811,00000000000;0,019960640989597975;874,4956423952768
690781810 - HOSPICES CIVILS DE LYON;65-79;84;43;2021;132;11126;40052,00000000000;0,011864102103181737;475,1810174366349
690781810 - HOSPICES CIVILS DE LYON;65-79;84;03;2021;91;17062;64820,00000000000;0,005333489626069629;345,7167975618333
690781810 - HOSPICES CIVILS DE LYON;65-79;93;84;2021;71;22267;92604,00000000000;0,003188575021332016;295,2748012754300
690781810 - HOSPICES CIVILS DE LYON;65-79;84;63;2021;64;24989;104815,00000000000;0,002561126895834167;268,4445155868582
690781810 - HOSPICES CIVILS DE LYON;65-79;27;21;2021;60;19557;81593,00000000000;0,003067955207853965;250,3236692744286
690781810 - HOSPICES CIVILS DE LYON;65-79;93;06;2021;54;43298;184609,00000000000;0,001247170770012472;230,2389486812324
690781810 - HOSPICES CIVILS DE LYON;65-79;93;13;2021;52;77276;304490,00000000000;0,000672912676639578;204,8951809099850
690781810 - HOSPICES CIVILS DE LYON;65-79;27;25;2021;42;16976;77333,00000000000;0,002474081055607917;191,3281102733270
690781810 - HOSPICES CIVILS DE LYON;65-79;27;58;2021;41;11290;42129,00000000000;0,003631532329495128;152,9928255093003
690781810 - HOSPICES CIVILS DE LYON;65-79;93;05;2021;28;6557;26019,00000000000;0,004270245539118500;111,1075186823242
690781810 - HOSPICES CIVILS DE LYON;65-79;76;30;2021;27;29931;130470,00000000000;0,000902074771975544;117,6936954996492
690781810 - HOSPICES CIVILS DE LYON;65-79;76;34;2021;27;45106;191014,00000000000;0,000598589988028200;114,3390679732186
690781810 - HOSPICES CIVILS DE LYON;65-79;84;15;2021;22;7501;28513,00000000000;0,002932942274363418;83,6269830689241
690781810 - HOSPICES CIVILS DE LYON;65-79;11;75;2021;17;60023;267247,00000000000;0,000283224763840528;75,6909684620895
690781810 - HOSPICES CIVILS DE LYON;65-79;27;90;2021;14;4500;20133,00000000000;0,003111111111111111;62,6360000000000
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2021;12;8089;31626,00000000000;0,001483496105822722;46,9170478427494
690781810 - HOSPICES CIVILS DE LYON;65-79;44;68;2021;11;27695;113435,00000000000;0,000397183607149305;45,0545224769814
690781810 - HOSPICES CIVILS DE LYON;65-79;84;69;2022;21204;55487;230542,00000000000;0,382143565159406728;88100,1417989799520
690781810 - HOSPICES CIVILS DE LYON;65-79;84;38;2022;3676;41137;179276,00000000000;0,089359943603082387;16020,0932493861983
690781810 - HOSPICES CIVILS DE LYON;65-79;84;01;2022;2522;20920;91272,00000000000;0,120554493307839392;11003,2497131931177
690781810 - HOSPICES CIVILS DE LYON;65-79;84;26;2022;1297;20692;85249,00000000000;0,062681229460661125;5343,5121302919006
690781810 - HOSPICES CIVILS DE LYON;65-79;93;83;2022;953;51237;211260,00000000000;0,018599839959404337;3929,4021898237602
690781810 - HOSPICES CIVILS DE LYON;65-79;84;42;2022;896;30778;123155,00000000000;0,029111703164598088;3585,2518032360776
690781810 - HOSPICES CIVILS DE LYON;65-79;27;71;2022;889;27513;103615,00000000000;0,032311997964598556;3348,0076691018794
690781810 - HOSPICES CIVILS DE LYON;65-79;84;07;2022;836;15635;61726,00000000000;0,053469779341221615;3300,4755996162453
690781810 - HOSPICES CIVILS DE LYON;65-79;84;74;2022;635;23507;108494,00000000000;0,027013230101671844;2930,7733866507851
690781810 - HOSPICES CIVILS DE LYON;65-79;84;73;2022;316;17096;68759,00000000000;0,018483855872718766;1270,9314459522695
690781810 - HOSPICES CIVILS DE LYON;65-79;27;39;2022;231;10814;44659,00000000000;0,021361198446458295;953,9697614203810
690781810 - HOSPICES CIVILS DE LYON;65-79;Others;Others;2022;207;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;84;43;2022;119;11562;41160,00000000000;0,010292336965922851;423,6325895173845
690781810 - HOSPICES CIVILS DE LYON;65-79;84;03;2022;75;17162;65999,00000000000;0,004370120032630229;288,4235520335625
690781810 - HOSPICES CIVILS DE LYON;65-79;84;63;2022;70;25465;107502,00000000000;0,002748870999410956;295,5091301786766
690781810 - HOSPICES CIVILS DE LYON;65-79;93;13;2022;66;77817;308473,00000000000;0,000848143721808859;261,6294382975442
690781810 - HOSPICES CIVILS DE LYON;65-79;93;84;2022;66;22268;94982,00000000000;0,002963894377582181;281,5166157715107
690781810 - HOSPICES CIVILS DE LYON;65-79;93;06;2022;58;43192;187688,00000000000;0,001342841266901278;252,0351917021671
690781810 - HOSPICES CIVILS DE LYON;65-79;76;30;2022;53;30697;134076,00000000000;0,001726553083363195;231,4893312050037
690781810 - HOSPICES CIVILS DE LYON;65-79;27;25;2022;36;16650;79290,00000000000;0,002162162162162162;171,4378378378378
690781810 - HOSPICES CIVILS DE LYON;65-79;27;58;2022;36;11684;43116,00000000000;0,003081136597055803;132,8462855186580
690781810 - HOSPICES CIVILS DE LYON;65-79;27;21;2022;34;19930;83710,00000000000;0,001705970898143502;142,8068238835926
690781810 - HOSPICES CIVILS DE LYON;65-79;93;05;2022;20;6720;26725,00000000000;0,002976190476190476;79,5386904761905
690781810 - HOSPICES CIVILS DE LYON;65-79;84;15;2022;16;7617;29434,00000000000;0,002100564526716555;61,8280162793751
690781810 - HOSPICES CIVILS DE LYON;65-79;76;34;2022;16;45975;196523,00000000000;0,000348015225666123;68,3929961935835
690781810 - HOSPICES CIVILS DE LYON;65-79;44;68;2022;16;27088;115978,00000000000;0,000590667454223272;68,5044300059067
690781810 - HOSPICES CIVILS DE LYON;65-79;94;2B;2022;13;7143;32495,00000000000;0,001819963600727986;59,1397172056559
690781810 - HOSPICES CIVILS DE LYON;65-79;44;57;2022;13;39865;157440,00000000000;0,000326100589489527;51,3412768092312
690781810 - HOSPICES CIVILS DE LYON;65-79;27;70;2022;12;9955;41773,00000000000;0,001205424409844299;50,3541938724259
690781810 - HOSPICES CIVILS DE LYON;65-79;27;90;2022;12;4639;20766,00000000000;0,002586764388876913;53,7167492994180
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2022;11;8514;32278,00000000000;0,001291989664082687;41,7028423772610
690781810 - HOSPICES CIVILS DE LYON;65-79;76;11;2022;11;18462;74265,00000000000;0,000595818437872386;44,2484562885928
690781810 - HOSPICES CIVILS DE LYON;65-79;44;67;2022;11;41253;161767,00000000000;0,000266647274137638;43,1347295954234
690781810 - HOSPICES CIVILS DE LYON;65-79;28;76;2022;11;45390;190776,00000000000;0,000242344128662701;46,2334434897555
690781810 - HOSPICES CIVILS DE LYON;65-79;84;69;2023;20885;56356;233351,00000000000;0,370590531620413111;86477,6711441550142
690781810 - HOSPICES CIVILS DE LYON;65-79;84;38;2023;3735;42600;183195,00000000000;0,087676056338028163;16061,8151408450685
690781810 - HOSPICES CIVILS DE LYON;65-79;84;01;2023;2627;22053;93543,00000000000;0,119122114905001589;11143,0399945585632
690781810 - HOSPICES CIVILS DE LYON;65-79;84;26;2023;1323;21254;86763,00000000000;0,062247106427025502;5400,7456949280140
690781810 - HOSPICES CIVILS DE LYON;65-79;93;83;2023;1092;53557;215188,00000000000;0,020389491569729447;4387,5739119069403
690781810 - HOSPICES CIVILS DE LYON;65-79;84;42;2023;894;33218;124987,00000000000;0,026913119393100128;3363,7900535854055
690781810 - HOSPICES CIVILS DE LYON;65-79;84;07;2023;872;16543;63312,00000000000;0,052711116484313605;3337,2462068548630
690781810 - HOSPICES CIVILS DE LYON;65-79;27;71;2023;816;28735;105417,00000000000;0,028397424743344352;2993,5713241691315
690781810 - HOSPICES CIVILS DE LYON;65-79;84;74;2023;669;24694;110168,00000000000;0,027091601198671742;2984,6275208552684
690781810 - HOSPICES CIVILS DE LYON;65-79;84;73;2023;340;17497;70320,00000000000;0,019431902611876321;1366,4513916671428
690781810 - HOSPICES CIVILS DE LYON;65-79;27;39;2023;215;11109;45401,00000000000;0,019353677198667749;878,6762984967145
690781810 - HOSPICES CIVILS DE LYON;65-79;Others;Others;2023;205;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;84;43;2023;100;11911;42295,00000000000;0,008395600705230459;355,0919318277222
690781810 - HOSPICES CIVILS DE LYON;65-79;93;84;2023;73;23277;96932,00000000000;0,003136142973750913;303,9926107316235
690781810 - HOSPICES CIVILS DE LYON;65-79;93;13;2023;71;81590;312816,00000000000;0,000870204681946317;272,2139477877191
690781810 - HOSPICES CIVILS DE LYON;65-79;93;06;2023;70;43965;189777,00000000000;0,001592175594222677;302,1583077447970
690781810 - HOSPICES CIVILS DE LYON;65-79;84;63;2023;69;26127;109090,00000000000;0,002640946147663337;288,1008152485934
690781810 - HOSPICES CIVILS DE LYON;65-79;84;03;2023;63;17632;66970,00000000000;0,003573049001814882;239,2870916515427
690781810 - HOSPICES CIVILS DE LYON;65-79;27;21;2023;46;20641;85245,00000000000;0,002228574196986580;189,9748074221210
690781810 - HOSPICES CIVILS DE LYON;65-79;27;58;2023;43;11695;43817,00000000000;0,003676784950833690;161,1056861906798
690781810 - HOSPICES CIVILS DE LYON;65-79;76;30;2023;41;32146;137244,00000000000;0,001275430846761650;175,0452311329559
690781810 - HOSPICES CIVILS DE LYON;65-79;27;25;2023;34;16921;80719,00000000000;0,002009337509603451;162,1917144376810
690781810 - HOSPICES CIVILS DE LYON;65-79;93;05;2023;29;7074;27494,00000000000;0,004099519366694939;112,7121854679107
690781810 - HOSPICES CIVILS DE LYON;65-79;76;34;2023;23;48860;200656,00000000000;0,000470732705689726;94,4553417928776
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2023;22;8985;32927,00000000000;0,002448525319977740;80,6225932109071
690781810 - HOSPICES CIVILS DE LYON;65-79;27;70;2023;21;10347;42604,00000000000;0,002029573789504204;86,4679617280371
690781810 - HOSPICES CIVILS DE LYON;65-79;44;68;2023;20;26881;118455,00000000000;0,000744019939734385;88,1328819612366
690781810 - HOSPICES CIVILS DE LYON;65-79;84;15;2023;14;8121;30176,00000000000;0,001723925624923039;52,0211796576776
690781810 - HOSPICES CIVILS DE LYON;65-79;11;75;2023;14;60217;269199,00000000000;0,000232492485510736;62,5867446070047
690781810 - HOSPICES CIVILS DE LYON;65-79;76;81;2023;13;18064;72719,00000000000;0,000719663418954827;52,3332041629761
690781810 - HOSPICES CIVILS DE LYON;65-79;75;19;2023;12;11964;48242,00000000000;0,001003009027081244;48,3871614844534
690781810 - HOSPICES CIVILS DE LYON;65-79;75;64;2023;12;28223;124400,00000000000;0,000425185132693193;52,8930305070333
690781810 - HOSPICES CIVILS DE LYON;65-79;28;76;2023;12;46407;195341,00000000000;0,000258581679488008;50,5116038528670
690781810 - HOSPICES CIVILS DE LYON;65-79;24;18;2023;11;13690;57154,00000000000;0,000803506208911614;45,9235938641344
690781810 - HOSPICES CIVILS DE LYON;65-79;27;89;2023;11;17164;61630,00000000000;0,000640876252621766;39,4972034490795
690781810 - HOSPICES CIVILS DE LYON;65-79;11;92;2023;11;40479;183046,00000000000;0,000271745843523802;49,7419896736579
690781810 - HOSPICES CIVILS DE LYON;65-79;84;69;2024;21754;58238;236100,00000000000;0,373536179127030465;88191,8918918918935
690781810 - HOSPICES CIVILS DE LYON;65-79;84;38;2024;4045;43871;186487,00000000000;0,092202138086663166;17194,5001253675546
690781810 - HOSPICES CIVILS DE LYON;65-79;84;01;2024;2800;22997;95758,00000000000;0,121755011523242168;11659,0163934426237
690781810 - HOSPICES CIVILS DE LYON;65-79;84;26;2024;1276;21898;87947,00000000000;0,058270161658598961;5124,6859073888027
690781810 - HOSPICES CIVILS DE LYON;65-79;93;83;2024;1152;54346;218836,00000000000;0,021197512236411142;4638,7787877672690
690781810 - HOSPICES CIVILS DE LYON;65-79;84;07;2024;963;17261;64609,00000000000;0,055790510399165751;3604,5690863796999
690781810 - HOSPICES CIVILS DE LYON;65-79;84;42;2024;921;33975;126522,00000000000;0,027108167770419425;3429,7796026490064
690781810 - HOSPICES CIVILS DE LYON;65-79;27;71;2024;869;28893;107286,00000000000;0,030076489115010555;3226,7862111930222
690781810 - HOSPICES CIVILS DE LYON;65-79;84;74;2024;692;24774;112219,00000000000;0,027932509889400176;3134,5583272785984
690781810 - HOSPICES CIVILS DE LYON;65-79;84;73;2024;356;17951;72000,00000000000;0,019831764247117151;1427,8870257924350
690781810 - HOSPICES CIVILS DE LYON;65-79;27;39;2024;238;11384;46256,00000000000;0,020906535488404779;967,0527055516515
690781810 - HOSPICES CIVILS DE LYON;65-79;Others;Others;2024;227;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;84;43;2024;127;12307;43055,00000000000;0,010319330462338506;444,2987730559844
690781810 - HOSPICES CIVILS DE LYON;65-79;93;13;2024;78;82894;316578,00000000000;0,000940960745047893;297,8874707457717
690781810 - HOSPICES CIVILS DE LYON;65-79;93;84;2024;72;23871;98746,00000000000;0,003016212140253864;297,8388840015081
690781810 - HOSPICES CIVILS DE LYON;65-79;27;21;2024;69;21254;86493,00000000000;0,003246447727486591;280,7950032934977
690781810 - HOSPICES CIVILS DE LYON;65-79;84;63;2024;69;26724;110291,00000000000;0,002581948810058375;284,7657162101482
690781810 - HOSPICES CIVILS DE LYON;65-79;84;03;2024;66;18328;67848,00000000000;0,003601047577477084;244,3238760366652
690781810 - HOSPICES CIVILS DE LYON;65-79;27;58;2024;57;12243;44262,00000000000;0,004655721636853712;206,0715510904190
690781810 - HOSPICES CIVILS DE LYON;65-79;93;06;2024;54;45017;191576,00000000000;0,001199546837861253;229,8043850101073
690781810 - HOSPICES CIVILS DE LYON;65-79;76;30;2024;38;33420;139917,00000000000;0,001137043686415320;159,0917414721723
690781810 - HOSPICES CIVILS DE LYON;65-79;27;25;2024;30;16593;82037,00000000000;0,001807991321641656;148,3221840535165
690781810 - HOSPICES CIVILS DE LYON;65-79;11;75;2024;30;60566;268522,00000000000;0,000495327411418948;133,0063071690387
690781810 - HOSPICES CIVILS DE LYON;65-79;76;34;2024;29;49588;204238,00000000000;0,000584818907800274;119,4422440913124
690781810 - HOSPICES CIVILS DE LYON;65-79;84;15;2024;28;7753;30610,00000000000;0,003611505223784341;110,5481749000387
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2024;24;9242;33654,00000000000;0,002596840510711967;87,3940705475005
690781810 - HOSPICES CIVILS DE LYON;65-79;94;2B;2024;20;7655;33450,00000000000;0,002612671456564337;87,3938602220771
